"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","intervalNum","include","first.trial","numPicN","correct","block","subids"
"Jan 26 2015","13:43:56",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",1,"NA",0,"Novel129","exposure","Novel129",0,4993,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",1,"Novel129",1,"NA","test","Novel129",0,772,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"NA",0,"Novel93","exposure","Novel93",0,7830,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"Novel93",1,"NA","test","Novel93",0,778,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",1,"NA",1,"Novel120","exposure","Novel120",1,2773,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",1,"Novel120",0,"NA","test","Novel120",1,1433,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"NA",0,"Novel51","exposure","Novel51",0,2895,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"Novel51",1,"NA","test","Novel51",0,565,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",0,"NA",0,"Novel38","exposure","Novel38",0,1177,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",0,"Novel38",1,"NA","test","Novel38",0,1278,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"NA",1,"Novel130","exposure","Novel130",1,1790,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"Novel130",0,"NA","test","Novel130",1,624,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",0,"NA",1,"Novel65","exposure","Novel65",1,1764,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","28"
"Jan 26 2015","13:43:56",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",0,"Novel65",0,"NA","test","Novel65",1,952,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","28"
"Jan 26 2015","13:43:56",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel140",1,"NA","exposure","Novel58",0,3209,"3","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel119",2,"NA","test","Novel58",0,3634,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel105",0,"Novel64","exposure","Novel105",0,7052,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel105",1,"NA","test","Novel105",0,892,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","28"
"Jan 26 2015","13:43:56",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel90",0,"Novel9","exposure","Novel3",1,1758,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel3",0,"NA","test","Novel3",1,10777,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","28"
"Jan 26 2015","13:43:56",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",0,"Novel41",1,"NA","exposure","Novel41",1,2764,"3","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",0,"Novel41",0,"NA","test","Novel41",1,908,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","28"
"Jan 26 2015","13:43:56",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel62",1,"NA","exposure","Novel54",0,1936,"3","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",28,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel54",2,"NA","test","Novel54",0,847,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","28"
"Jan 26 2015","13:43:56",29,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel101",0,"Novel99","exposure","Novel101",0,1889,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",30,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel101",1,"NA","test","Novel101",0,451,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","28"
"Jan 26 2015","13:43:56",31,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",1,"Novel44",0,"Novel126","exposure","Novel115",1,2211,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",32,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",1,"Novel32",2,"NA","test","Novel115",1,1591,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",33,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",1,"Novel26",1,"NA","exposure","Novel26",1,1578,"3","3",0,TRUE,FALSE,4,FALSE,"test","28"
"Jan 26 2015","13:43:56",34,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",1,"Novel26",0,"NA","test","Novel26",1,583,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","28"
"Jan 26 2015","13:54:18",1,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"squirrel","example","",0,3734,"up-left-4sec","0",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",2,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"tomato","example","",0,1431,"up-right-4sec","1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",3,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",0,"NA",0,"Novel130","exposure","Novel126",1,10590,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",4,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",0,"Novel126",0,"NA","test","Novel126",1,1883,"straight-ahead","-1",0,TRUE,TRUE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",5,"Live","0%_reliable","Zero",4,"Chrome",1,"Switch",0,"NA",0,"Novel95","exposure","Novel50",1,2389,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",6,"Live","0%_reliable","Zero",4,"Chrome",1,"Switch",0,"Novel50",0,"NA","test","Novel50",1,112,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",7,"Live","0%_reliable","Zero",4,"Chrome",2,"Switch",1,"NA",1,"Novel112","exposure","Novel117",0,2389,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",8,"Live","0%_reliable","Zero",4,"Chrome",2,"Switch",1,"Novel18",0,"NA","test","Novel117",0,2872,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",9,"Live","0%_reliable","Zero",4,"Chrome",3,"Switch",1,"NA",1,"Novel129","exposure","Novel56",0,7967,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",10,"Live","0%_reliable","Zero",4,"Chrome",3,"Switch",1,"Novel56",1,"NA","test","Novel56",0,1448,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",11,"Live","0%_reliable","Zero",4,"Chrome",4,"Switch",1,"NA",1,"Novel3","exposure","Novel27",0,3234,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",12,"Live","0%_reliable","Zero",4,"Chrome",4,"Switch",1,"Novel27",1,"NA","test","Novel27",0,947,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",13,"Live","0%_reliable","Zero",4,"Chrome",5,"Switch",1,"NA",0,"Novel24","exposure","Novel53",1,2797,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",14,"Live","0%_reliable","Zero",4,"Chrome",5,"Switch",1,"Novel53",0,"NA","test","Novel53",1,808,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",15,"Live","0%_reliable","Zero",4,"Chrome",6,"Switch",1,"NA",1,"Novel11","exposure","Novel118",0,2177,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",16,"Live","0%_reliable","Zero",4,"Chrome",6,"Switch",1,"Novel118",1,"NA","test","Novel118",0,1203,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",17,"Live","0%_reliable","Zero",4,"Chrome",7,"Switch",0,"NA",1,"Novel91","exposure","Novel15",0,3076,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","29"
"Jan 26 2015","13:54:18",18,"Live","0%_reliable","Zero",4,"Chrome",7,"Switch",0,"Novel15",1,"NA","test","Novel15",0,1262,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","29"
"Jan 26 2015","13:54:18",19,"Live","0%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel36",2,"NA","exposure","Novel97",0,10705,"2","2",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",20,"Live","0%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel84",0,"NA","test","Novel97",0,7843,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","29"
"Jan 26 2015","13:54:18",21,"Live","0%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel78",0,"Novel128","exposure","Novel78",0,3038,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","29"
"Jan 26 2015","13:54:18",22,"Live","0%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel78",1,"NA","test","Novel78",0,1049,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",23,"Live","0%_reliable","Zero",4,"Chrome",10,"Switch",1,"Novel139",1,"NA","exposure","Novel55",0,3000,"3","3",0,TRUE,FALSE,4,FALSE,"test","29"
"Jan 26 2015","13:54:18",24,"Live","0%_reliable","Zero",4,"Chrome",10,"Switch",1,"Novel55",1,"NA","test","Novel55",0,1949,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",25,"Live","0%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel136",2,"Novel136","exposure","Novel136",2,2612,"down-left-4sec","2",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",26,"Live","0%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel136",1,"NA","test","Novel136",2,991,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",27,"Live","0%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel32",1,"NA","exposure","Novel121",0,3136,"3","3",0,TRUE,FALSE,4,FALSE,"test","29"
"Jan 26 2015","13:54:18",28,"Live","0%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel121",2,"NA","test","Novel121",0,217,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",29,"Live","0%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel26",1,"NA","exposure","Novel26",1,4714,"3","3",0,TRUE,FALSE,4,FALSE,"test","29"
"Jan 26 2015","13:54:18",30,"Live","0%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel26",2,"NA","test","Novel26",1,1614,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",31,"Live","0%_reliable","Zero",4,"Chrome",14,"Switch",0,"Novel49",2,"Novel49","exposure","Novel116",0,4611,"down-left-4sec","2",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",32,"Live","0%_reliable","Zero",4,"Chrome",14,"Switch",0,"Novel135",2,"NA","test","Novel116",0,919,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","29"
"Jan 26 2015","13:54:18",33,"Live","0%_reliable","Zero",4,"Chrome",15,"Same",0,"Novel88",2,"NA","exposure","Novel88",2,2163,"2","2",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","13:54:18",34,"Live","0%_reliable","Zero",4,"Chrome",15,"Same",0,"Novel88",1,"NA","test","Novel88",2,3121,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","29"
"Jan 26 2015","14:06:02",1,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"squirrel","example","",0,1415,"up-left-4sec","0",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",2,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"tomato",1,"tomato","example","",0,932,"up-right-4sec","1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",3,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"NA",0,"Novel110","exposure","Novel110",0,3928,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",4,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"Novel110",1,"NA","test","Novel110",0,1579,"straight-ahead","-1",0,TRUE,TRUE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",1,"NA",1,"Novel133","exposure","Novel133",1,1798,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",1,"Novel53",1,"NA","test","Novel133",1,838,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"NA",1,"Novel7","exposure","Novel7",1,967,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"Novel7",0,"NA","test","Novel7",1,21,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"NA",0,"Novel105","exposure","Novel105",0,2052,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"Novel105",1,"NA","test","Novel105",0,950,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"NA",1,"Novel117","exposure","Novel117",1,1224,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"Novel117",0,"NA","test","Novel117",1,787,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",0,"NA",0,"Novel111","exposure","Novel111",0,861,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",0,"Novel111",1,"NA","test","Novel111",0,628,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"NA",0,"Novel125","exposure","Novel125",0,599,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"Novel125",1,"NA","test","Novel125",0,338,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",0,"NA",0,"Novel98","exposure","Novel98",0,1416,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","30"
"Jan 26 2015","14:06:02",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",0,"Novel98",1,"NA","test","Novel98",0,34,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","30"
"Jan 26 2015","14:06:02",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel72",1,"NA","exposure","Novel2",0,3242,"3","3",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel107",0,"NA","test","Novel2",0,6015,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel44",0,"Novel79","exposure","Novel44",0,1273,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel44",1,"NA","test","Novel44",0,422,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel96",1,"NA","exposure","Novel23",0,495,"3","3",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel23",2,"NA","test","Novel23",0,1141,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",0,"Novel102",0,"Novel88","exposure","Novel102",0,801,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",0,"Novel102",2,"NA","test","Novel102",0,411,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",1,"Novel109",2,"NA","exposure","Novel81",1,322,"2","2",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",28,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",1,"Novel127",1,"NA","test","Novel81",1,2053,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",29,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",1,"Novel62",2,"Novel62","exposure","Novel62",2,1117,"down-left-4sec","2",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",30,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",1,"Novel62",0,"NA","test","Novel62",2,271,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",31,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",1,"Novel113",2,"Novel113","exposure","Novel73",1,393,"down-left-4sec","2",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",32,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",1,"Novel75",2,"NA","test","Novel73",1,353,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","30"
"Jan 26 2015","14:06:02",33,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",1,"Novel114",2,"NA","exposure","Novel114",2,192,"2","2",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:06:02",34,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",1,"Novel114",1,"NA","test","Novel114",2,435,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","30"
"Jan 26 2015","14:09:16",1,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"squirrel","example","",0,3777,"up-left-4sec","0",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",2,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"tomato",1,"tomato","example","",0,2159,"up-right-4sec","1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",3,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"NA",0,"Novel71","exposure","Novel71",0,8563,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",4,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",0,"Novel71",1,"NA","test","Novel71",0,2022,"straight-ahead","-1",0,TRUE,TRUE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",1,"NA",1,"Novel64","exposure","Novel64",1,3729,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",1,"Novel64",0,"NA","test","Novel64",1,1106,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"NA",0,"Novel85","exposure","Novel85",0,5630,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",1,"Novel85",1,"NA","test","Novel85",0,1464,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"NA",1,"Novel99","exposure","Novel99",1,3665,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"Novel99",0,"NA","test","Novel99",1,1230,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",0,"NA",1,"Novel7","exposure","Novel7",1,3487,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",0,"Novel7",0,"NA","test","Novel7",1,1156,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"NA",1,"Novel9","exposure","Novel9",1,3327,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"Novel9",0,"NA","test","Novel9",1,1229,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"NA",0,"Novel47","exposure","Novel47",0,3670,"down-left-4sec","2",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"Novel47",1,"NA","test","Novel47",0,1023,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"NA",1,"Novel115","exposure","Novel115",1,2726,"down-right-4sec","3",0,TRUE,FALSE,4,FALSE,"familiarization","31"
"Jan 26 2015","14:09:16",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",1,"Novel115",0,"NA","test","Novel115",1,1144,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"familiarization","31"
"Jan 26 2015","14:09:16",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel84",2,"Novel84","exposure","Novel138",0,6211,"down-left-4sec","2",0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 26 2015","14:09:16",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel138",1,"NA","test","Novel138",0,8421,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 26 2015","14:09:16",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel87",1,"NA","exposure","Novel87",1,3738,"3","3",0,TRUE,FALSE,4,FALSE,"test","31"
"Jan 26 2015","14:09:16",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",0,"Novel87",2,"NA","test","Novel87",1,1095,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 26 2015","14:09:16",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel136",2,"NA","exposure","Novel101",0,1890,"2","2",0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 26 2015","14:09:16",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel20",2,"NA","test","Novel101",0,3353,"straight-ahead","-1",0,TRUE,FALSE,4,FALSE,"test","31"
"Jan 26 2015","14:09:16",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel95",2,"NA","exposure","Novel95",2,5047,"2","2",0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 26 2015","14:09:16",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel95",1,"NA","test","Novel95",2,818,"straight-ahead","-1",0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 26 2015","14:09:16",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",1,"Novel11",2,"Novel11","exposure","Novel57",1,1693,"down-left-4sec","2",0,TRUE,FALSE,4,TRUE,"test","31"
