"","subid","include","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","first.trial","numPicN","correct"
"697","A1QF5C4CPYIF03",TRUE,"14:36:47",17,"Social","Seven",4,4,"Switch",1,"Novel7",1,"Novel28",2,5709,"eyescenter",-1,0,1,0,7,FALSE,4,FALSE
"698","A1QF5C4CPYIF03",TRUE,"14:36:47",18,"Social","Seven",4,5,"Same",1,"Novel11",1,"Novel11",1,1738,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"699","A1QF5C4CPYIF03",TRUE,"14:36:47",19,"Social","Seven",4,6,"Switch",0,"Novel127",0,"Novel127",2,6670,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"700","A1QF5C4CPYIF03",TRUE,"14:36:47",20,"Social","Seven",4,7,"Same",0,"Novel105",1,"Novel105",3,2488,"eyescenter",-1,0,1,0,7,FALSE,4,TRUE
"701","A1STNLJYKAIRYW",TRUE,"03:00:28",1,"Social","Zero",4,0,"Switch",0,"squirrel",0,"",0,2380,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"702","A1STNLJYKAIRYW",TRUE,"03:00:28",2,"Social","Zero",4,0,"Switch",0,"squirrel",0,"",0,3283,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"703","A1STNLJYKAIRYW",TRUE,"03:00:28",3,"Social","Zero",4,0,"Switch",0,"tomato",1,"",0,990,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"704","A1STNLJYKAIRYW",TRUE,"03:00:28",4,"Social","Zero",4,0,"Switch",0,"tomato",2,"",0,634,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"705","A1STNLJYKAIRYW",TRUE,"03:00:28",5,"Social","Zero",4,0,"Switch",0,"Novel133",2,"Novel37",3,11658,"eyes_right",3,1,0,0,0,FALSE,4,FALSE
"706","A1STNLJYKAIRYW",TRUE,"03:00:28",6,"Social","Zero",4,0,"Switch",0,"Novel37",0,"Novel37",3,2176,"eyescenter",-1,0,1,0,0,TRUE,4,TRUE
"707","A1STNLJYKAIRYW",TRUE,"03:00:28",7,"Social","Zero",4,1,"Same",0,"Novel44",0,"Novel44",0,1326,"eyes_left",0,1,0,0,0,FALSE,4,TRUE
"708","A1STNLJYKAIRYW",TRUE,"03:00:28",8,"Social","Zero",4,1,"Same",0,"Novel44",2,"Novel44",0,897,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"709","A1STNLJYKAIRYW",TRUE,"03:00:28",9,"Social","Zero",4,2,"Switch",1,"Novel29",0,"Novel58",2,2272,"eyes_left",0,1,0,0,0,FALSE,4,FALSE
"710","A1STNLJYKAIRYW",TRUE,"03:00:28",10,"Social","Zero",4,2,"Switch",1,"Novel58",2,"Novel58",2,3737,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"711","A1STNLJYKAIRYW",TRUE,"03:00:28",11,"Social","Zero",4,3,"Same",1,"Novel45",0,"Novel45",0,2360,"eyes_left",0,1,0,0,0,FALSE,4,TRUE
"712","A1STNLJYKAIRYW",TRUE,"03:00:28",12,"Social","Zero",4,3,"Same",1,"Novel45",0,"Novel45",0,891,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"713","A1STNLJYKAIRYW",TRUE,"03:00:28",13,"Social","Zero",4,4,"Switch",0,"Novel76",2,"Novel87",1,2038,"eyes_down_right",2,1,0,0,0,FALSE,4,FALSE
"714","A1STNLJYKAIRYW",TRUE,"03:00:28",14,"Social","Zero",4,4,"Switch",0,"Novel84",1,"Novel87",1,1875,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"715","A1STNLJYKAIRYW",TRUE,"03:00:28",15,"Social","Zero",4,5,"Same",0,"Novel33",3,"Novel33",3,1830,"eyes_right",3,1,0,0,0,FALSE,4,TRUE
"716","A1STNLJYKAIRYW",TRUE,"03:00:28",16,"Social","Zero",4,5,"Same",0,"Novel33",0,"Novel33",3,623,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"717","A1STNLJYKAIRYW",TRUE,"03:00:28",17,"Social","Zero",4,6,"Switch",1,"Novel61",3,"Novel52",0,1533,"eyes_right",3,1,0,0,0,FALSE,4,FALSE
"718","A1STNLJYKAIRYW",TRUE,"03:00:28",18,"Social","Zero",4,6,"Switch",1,"Novel35",1,"Novel52",0,1109,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"719","A1STNLJYKAIRYW",TRUE,"03:00:28",19,"Social","Zero",4,7,"Same",1,"Novel131",2,"Novel131",2,983,"eyes_down_right",2,1,0,0,0,FALSE,4,TRUE
"720","A1STNLJYKAIRYW",TRUE,"03:00:28",20,"Social","Zero",4,7,"Same",1,"Novel127",1,"Novel131",2,1982,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"721","A1SV84ZUAQK3K0",TRUE,"01:10:36",1,"No-Social","Three",4,0,"Switch",0,"squirrel",0,"",0,2691,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"722","A1SV84ZUAQK3K0",TRUE,"01:10:36",2,"No-Social","Three",4,0,"Switch",0,"squirrel",0,"",0,1554,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"723","A1SV84ZUAQK3K0",TRUE,"01:10:36",3,"No-Social","Three",4,0,"Switch",0,"tomato",1,"",0,1377,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"724","A1SV84ZUAQK3K0",TRUE,"01:10:36",4,"No-Social","Three",4,0,"Switch",0,"tomato",2,"",0,960,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"725","A1SV84ZUAQK3K0",TRUE,"01:10:36",5,"No-Social","Three",4,0,"Switch",0,"Novel79",2,"Novel77",1,13709,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"726","A1SV84ZUAQK3K0",TRUE,"01:10:36",6,"No-Social","Three",4,1,"Same",1,"Novel62",3,"Novel62",3,5107,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"727","A1SV84ZUAQK3K0",TRUE,"01:10:36",7,"No-Social","Three",4,2,"Switch",0,"Novel33",2,"Novel10",0,8811,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"728","A1SV84ZUAQK3K0",TRUE,"01:10:36",8,"No-Social","Three",4,3,"Same",0,"Novel68",3,"Novel68",3,6142,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"729","A1SV84ZUAQK3K0",TRUE,"01:10:36",9,"No-Social","Three",4,0,"Switch",0,"Novel77",2,"Novel77",1,3490,"eyescenter",-1,0,1,0,3,TRUE,4,TRUE
"730","A1SV84ZUAQK3K0",TRUE,"01:10:36",10,"No-Social","Three",4,1,"Same",1,"Novel62",3,"Novel62",3,2203,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"731","A1SV84ZUAQK3K0",TRUE,"01:10:36",11,"No-Social","Three",4,2,"Switch",0,"Novel10",3,"Novel10",0,1512,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"732","A1SV84ZUAQK3K0",TRUE,"01:10:36",12,"No-Social","Three",4,3,"Same",0,"Novel68",0,"Novel68",3,2423,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"733","A1SV84ZUAQK3K0",TRUE,"01:10:36",13,"No-Social","Three",4,4,"Switch",1,"Novel51",3,"Novel71",1,8127,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"734","A1SV84ZUAQK3K0",TRUE,"01:10:36",14,"No-Social","Three",4,5,"Same",0,"Novel96",1,"Novel96",1,4566,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"735","A1SV84ZUAQK3K0",TRUE,"01:10:36",15,"No-Social","Three",4,6,"Switch",1,"Novel100",3,"Novel88",2,4156,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"736","A1SV84ZUAQK3K0",TRUE,"01:10:36",16,"No-Social","Three",4,7,"Same",1,"Novel122",0,"Novel122",0,4076,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"737","A1SV84ZUAQK3K0",TRUE,"01:10:36",17,"No-Social","Three",4,4,"Switch",1,"Novel71",1,"Novel71",1,2872,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"738","A1SV84ZUAQK3K0",TRUE,"01:10:36",18,"No-Social","Three",4,5,"Same",0,"Novel96",2,"Novel96",1,1180,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"739","A1SV84ZUAQK3K0",TRUE,"01:10:36",19,"No-Social","Three",4,6,"Switch",1,"Novel88",2,"Novel88",2,707,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"740","A1SV84ZUAQK3K0",TRUE,"01:10:36",20,"No-Social","Three",4,7,"Same",1,"Novel122",0,"Novel122",0,2898,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"741","A1TSVP4XC9NTR4",TRUE,"04:54:42",1,"Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,1802,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"742","A1TSVP4XC9NTR4",TRUE,"04:54:42",2,"Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,1358,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"743","A1TSVP4XC9NTR4",TRUE,"04:54:42",3,"Social","Zero",4,0,"Switch",1,"tomato",1,"",0,1846,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"744","A1TSVP4XC9NTR4",TRUE,"04:54:42",4,"Social","Zero",4,0,"Switch",1,"tomato",2,"",0,1474,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"745","A1TSVP4XC9NTR4",TRUE,"04:54:42",5,"Social","Zero",4,0,"Switch",1,"Novel48",0,"Novel27",3,2687,"eyes_left",0,1,0,0,0,FALSE,4,FALSE
"746","A1TSVP4XC9NTR4",TRUE,"04:54:42",6,"Social","Zero",4,0,"Switch",1,"Novel37",1,"Novel27",3,3285,"eyescenter",-1,0,1,0,0,TRUE,4,FALSE
"747","A1TSVP4XC9NTR4",TRUE,"04:54:42",7,"Social","Zero",4,1,"Same",1,"Novel95",2,"Novel95",2,3003,"eyes_left",0,1,0,0,0,FALSE,4,TRUE
"748","A1TSVP4XC9NTR4",TRUE,"04:54:42",8,"Social","Zero",4,1,"Same",1,"Novel95",2,"Novel95",2,1619,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"749","A1TSVP4XC9NTR4",TRUE,"04:54:42",9,"Social","Zero",4,2,"Switch",0,"Novel50",3,"Novel122",1,2826,"eyes_down_left",1,1,0,0,0,FALSE,4,FALSE
"750","A1TSVP4XC9NTR4",TRUE,"04:54:42",10,"Social","Zero",4,2,"Switch",0,"Novel29",0,"Novel122",1,2848,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"751","A1TSVP4XC9NTR4",TRUE,"04:54:42",11,"Social","Zero",4,3,"Same",0,"Novel78",2,"Novel78",2,2656,"eyes_down_left",1,1,0,0,0,FALSE,4,TRUE
"752","A1TSVP4XC9NTR4",TRUE,"04:54:42",12,"Social","Zero",4,3,"Same",0,"Novel78",3,"Novel78",2,2366,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"753","A1TSVP4XC9NTR4",TRUE,"04:54:42",13,"Social","Zero",4,4,"Switch",1,"Novel18",1,"Novel109",2,2041,"eyes_down_right",2,1,0,0,0,FALSE,4,FALSE
"754","A1TSVP4XC9NTR4",TRUE,"04:54:42",14,"Social","Zero",4,4,"Switch",1,"Novel51",0,"Novel109",2,2139,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"755","A1TSVP4XC9NTR4",TRUE,"04:54:42",15,"Social","Zero",4,5,"Same",0,"Novel7",3,"Novel7",3,2023,"eyes_down_left",1,1,0,0,0,FALSE,4,TRUE
"756","A1TSVP4XC9NTR4",TRUE,"04:54:42",16,"Social","Zero",4,5,"Same",0,"Novel7",1,"Novel7",3,1437,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"757","A1TSVP4XC9NTR4",TRUE,"04:54:42",17,"Social","Zero",4,6,"Switch",0,"Novel107",2,"Novel15",0,3367,"eyes_right",3,1,0,0,0,FALSE,4,FALSE
"758","A1TSVP4XC9NTR4",TRUE,"04:54:42",18,"Social","Zero",4,6,"Switch",0,"Novel97",2,"Novel15",0,1796,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"759","A1TSVP4XC9NTR4",TRUE,"04:54:42",19,"Social","Zero",4,7,"Same",1,"Novel6",3,"Novel6",3,2485,"eyes_down_right",2,1,0,0,0,FALSE,4,TRUE
"760","A1TSVP4XC9NTR4",TRUE,"04:54:42",20,"Social","Zero",4,7,"Same",1,"Novel6",3,"Novel6",3,1217,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"761","A1VDZZ8U2623CF",TRUE,"18:22:22",1,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,3563,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"762","A1VDZZ8U2623CF",TRUE,"18:22:22",2,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,1714,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"763","A1VDZZ8U2623CF",TRUE,"18:22:22",3,"No-Social","Three",4,0,"Same",0,"tomato",1,"",0,1567,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"764","A1VDZZ8U2623CF",TRUE,"18:22:22",4,"No-Social","Three",4,0,"Same",0,"tomato",2,"",0,1693,"eyescenter",-1,0,0,1,3,FALSE,4,FALSE
"765","A1VDZZ8U2623CF",TRUE,"18:22:22",5,"No-Social","Three",4,0,"Same",0,"Novel12",3,"Novel12",3,5319,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"766","A1VDZZ8U2623CF",TRUE,"18:22:22",6,"No-Social","Three",4,1,"Switch",1,"Novel63",1,"Novel30",2,4999,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"767","A1VDZZ8U2623CF",TRUE,"18:22:22",7,"No-Social","Three",4,2,"Same",1,"Novel77",0,"Novel77",0,5704,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"768","A1VDZZ8U2623CF",TRUE,"18:22:22",8,"No-Social","Three",4,3,"Switch",1,"Novel44",1,"Novel93",2,8802,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"769","A1VDZZ8U2623CF",TRUE,"18:22:22",9,"No-Social","Three",4,0,"Same",0,"Novel131",3,"Novel12",3,3450,"eyescenter",-1,0,1,0,3,TRUE,4,FALSE
"770","A1VDZZ8U2623CF",TRUE,"18:22:22",10,"No-Social","Three",4,1,"Switch",1,"Novel30",2,"Novel30",2,1856,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"771","A1VDZZ8U2623CF",TRUE,"18:22:22",11,"No-Social","Three",4,2,"Same",1,"Novel77",0,"Novel77",0,2237,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"772","A1VDZZ8U2623CF",TRUE,"18:22:22",12,"No-Social","Three",4,3,"Switch",1,"Novel86",3,"Novel93",2,4695,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"773","A1VDZZ8U2623CF",TRUE,"18:22:22",13,"No-Social","Three",4,4,"Same",0,"Novel94",0,"Novel94",0,3206,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"774","A1VDZZ8U2623CF",TRUE,"18:22:22",14,"No-Social","Three",4,5,"Switch",0,"Novel5",3,"Novel37",1,2170,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"775","A1VDZZ8U2623CF",TRUE,"18:22:22",15,"No-Social","Three",4,6,"Same",1,"Novel39",1,"Novel39",1,1889,"eyescenter",-1,1,0,0,3,FALSE,4,TRUE
"776","A1VDZZ8U2623CF",TRUE,"18:22:22",16,"No-Social","Three",4,7,"Switch",0,"Novel1",3,"Novel34",0,2466,"eyescenter",-1,1,0,0,3,FALSE,4,FALSE
"777","A1VDZZ8U2623CF",TRUE,"18:22:22",17,"No-Social","Three",4,4,"Same",0,"Novel94",1,"Novel94",0,1535,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"778","A1VDZZ8U2623CF",TRUE,"18:22:22",18,"No-Social","Three",4,5,"Switch",0,"Novel37",3,"Novel37",1,1606,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"779","A1VDZZ8U2623CF",TRUE,"18:22:22",19,"No-Social","Three",4,6,"Same",1,"Novel39",1,"Novel39",1,1153,"eyescenter",-1,0,1,0,3,FALSE,4,TRUE
"780","A1VDZZ8U2623CF",TRUE,"18:22:22",20,"No-Social","Three",4,7,"Switch",0,"Novel101",0,"Novel34",0,1861,"eyescenter",-1,0,1,0,3,FALSE,4,FALSE
"781","A1XD1YOUXJLSPT",TRUE,"03:22:36",1,"No-Social","One",4,0,"Same",0,"squirrel",0,"",0,2831,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"782","A1XD1YOUXJLSPT",TRUE,"03:22:36",2,"No-Social","One",4,0,"Same",0,"squirrel",0,"",0,1273,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"783","A1XD1YOUXJLSPT",TRUE,"03:22:36",3,"No-Social","One",4,0,"Same",0,"tomato",1,"",0,1099,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"784","A1XD1YOUXJLSPT",TRUE,"03:22:36",4,"No-Social","One",4,0,"Same",0,"tomato",2,"",0,859,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"785","A1XD1YOUXJLSPT",TRUE,"03:22:36",5,"No-Social","One",4,0,"Same",0,"Novel131",1,"Novel131",1,7398,"eyescenter",-1,1,0,0,1,FALSE,4,TRUE
"786","A1XD1YOUXJLSPT",TRUE,"03:22:36",6,"No-Social","One",4,1,"Switch",0,"Novel101",3,"Novel105",2,17029,"eyescenter",-1,1,0,0,1,FALSE,4,FALSE
"787","A1XD1YOUXJLSPT",TRUE,"03:22:36",7,"No-Social","One",4,0,"Same",0,"Novel131",3,"Novel131",1,2571,"eyescenter",-1,0,1,0,1,TRUE,4,TRUE
"788","A1XD1YOUXJLSPT",TRUE,"03:22:36",8,"No-Social","One",4,1,"Switch",0,"Novel105",1,"Novel105",2,5347,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"789","A1XD1YOUXJLSPT",TRUE,"03:22:36",9,"No-Social","One",4,2,"Same",1,"Novel35",2,"Novel35",2,5309,"eyescenter",-1,1,0,0,1,FALSE,4,TRUE
"790","A1XD1YOUXJLSPT",TRUE,"03:22:36",10,"No-Social","One",4,3,"Switch",0,"Novel135",0,"Novel121",1,3476,"eyescenter",-1,1,0,0,1,FALSE,4,FALSE
"791","A1XD1YOUXJLSPT",TRUE,"03:22:36",11,"No-Social","One",4,2,"Same",1,"Novel35",2,"Novel35",2,3917,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"792","A1XD1YOUXJLSPT",TRUE,"03:22:36",12,"No-Social","One",4,3,"Switch",0,"Novel121",3,"Novel121",1,3536,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"793","A1XD1YOUXJLSPT",TRUE,"03:22:36",13,"No-Social","One",4,4,"Same",1,"Novel28",3,"Novel28",3,2780,"eyescenter",-1,1,0,0,1,FALSE,4,TRUE
"794","A1XD1YOUXJLSPT",TRUE,"03:22:36",14,"No-Social","One",4,5,"Switch",1,"Novel119",2,"Novel32",1,2117,"eyescenter",-1,1,0,0,1,FALSE,4,FALSE
"795","A1XD1YOUXJLSPT",TRUE,"03:22:36",15,"No-Social","One",4,4,"Same",1,"Novel28",3,"Novel28",3,1730,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"796","A1XD1YOUXJLSPT",TRUE,"03:22:36",16,"No-Social","One",4,5,"Switch",1,"Novel32",1,"Novel32",1,4084,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"797","A1XD1YOUXJLSPT",TRUE,"03:22:36",17,"No-Social","One",4,6,"Same",0,"Novel18",0,"Novel18",0,1899,"eyescenter",-1,1,0,0,1,FALSE,4,TRUE
"798","A1XD1YOUXJLSPT",TRUE,"03:22:36",18,"No-Social","One",4,7,"Switch",1,"Novel42",1,"Novel61",3,1852,"eyescenter",-1,1,0,0,1,FALSE,4,FALSE
"799","A1XD1YOUXJLSPT",TRUE,"03:22:36",19,"No-Social","One",4,6,"Same",0,"Novel18",2,"Novel18",0,1435,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"800","A1XD1YOUXJLSPT",TRUE,"03:22:36",20,"No-Social","One",4,7,"Switch",1,"Novel133",2,"Novel61",3,3910,"eyescenter",-1,0,1,0,1,FALSE,4,FALSE
"801","A1XLSHGIE8DRF0",TRUE,"02:34:41",1,"Social","One",4,0,"Same",1,"squirrel",0,"",0,2027,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"802","A1XLSHGIE8DRF0",TRUE,"02:34:41",2,"Social","One",4,0,"Same",1,"squirrel",0,"",0,2623,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"803","A1XLSHGIE8DRF0",TRUE,"02:34:41",3,"Social","One",4,0,"Same",1,"tomato",1,"",0,1792,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"804","A1XLSHGIE8DRF0",TRUE,"02:34:41",4,"Social","One",4,0,"Same",1,"tomato",2,"",0,1094,"eyescenter",-1,0,0,1,1,FALSE,4,FALSE
"805","A1XLSHGIE8DRF0",TRUE,"02:34:41",5,"Social","One",4,0,"Same",1,"Novel111",0,"Novel111",0,2988,"eyes_left",0,1,0,0,1,FALSE,4,TRUE
"806","A1XLSHGIE8DRF0",TRUE,"02:34:41",6,"Social","One",4,1,"Switch",1,"Novel86",2,"Novel37",0,3306,"eyes_down_right",2,1,0,0,1,FALSE,4,FALSE
"807","A1XLSHGIE8DRF0",TRUE,"02:34:41",7,"Social","One",4,0,"Same",1,"Novel111",0,"Novel111",0,2044,"eyescenter",-1,0,1,0,1,TRUE,4,TRUE
"808","A1XLSHGIE8DRF0",TRUE,"02:34:41",8,"Social","One",4,1,"Switch",1,"Novel37",0,"Novel37",0,4948,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"809","A1XLSHGIE8DRF0",TRUE,"02:34:41",9,"Social","One",4,2,"Same",1,"Novel62",3,"Novel62",3,3130,"eyes_right",3,1,0,0,1,FALSE,4,TRUE
"810","A1XLSHGIE8DRF0",TRUE,"02:34:41",10,"Social","One",4,3,"Switch",1,"Novel122",3,"Novel12",2,3626,"eyes_right",3,1,0,0,1,FALSE,4,FALSE
"811","A1XLSHGIE8DRF0",TRUE,"02:34:41",11,"Social","One",4,2,"Same",1,"Novel62",3,"Novel62",3,3418,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"812","A1XLSHGIE8DRF0",TRUE,"02:34:41",12,"Social","One",4,3,"Switch",1,"Novel22",1,"Novel12",2,2724,"eyescenter",-1,0,1,0,1,FALSE,4,FALSE
"813","A1XLSHGIE8DRF0",TRUE,"02:34:41",13,"Social","One",4,4,"Same",0,"Novel11",0,"Novel11",0,4142,"eyes_left",0,1,0,0,1,FALSE,4,TRUE
"814","A1XLSHGIE8DRF0",TRUE,"02:34:41",14,"Social","One",4,5,"Switch",0,"Novel38",2,"Novel50",0,2036,"eyes_down_right",2,1,0,0,1,FALSE,4,FALSE
"815","A1XLSHGIE8DRF0",TRUE,"02:34:41",15,"Social","One",4,4,"Same",0,"Novel11",3,"Novel11",0,3461,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"816","A1XLSHGIE8DRF0",TRUE,"02:34:41",16,"Social","One",4,5,"Switch",0,"Novel49",0,"Novel50",0,3668,"eyescenter",-1,0,1,0,1,FALSE,4,FALSE
"817","A1XLSHGIE8DRF0",TRUE,"02:34:41",17,"Social","One",4,6,"Same",0,"Novel61",1,"Novel61",1,1140,"eyes_down_left",1,1,0,0,1,FALSE,4,TRUE
"818","A1XLSHGIE8DRF0",TRUE,"02:34:41",18,"Social","One",4,7,"Switch",0,"Novel132",0,"Novel118",1,934,"eyes_left",0,1,0,0,1,FALSE,4,FALSE
"819","A1XLSHGIE8DRF0",TRUE,"02:34:41",19,"Social","One",4,6,"Same",0,"Novel61",0,"Novel61",1,820,"eyescenter",-1,0,1,0,1,FALSE,4,TRUE
"820","A1XLSHGIE8DRF0",TRUE,"02:34:41",20,"Social","One",4,7,"Switch",0,"Novel33",2,"Novel118",1,3714,"eyescenter",-1,0,1,0,1,FALSE,4,FALSE
"821","A1XUZFDVKP95VC",TRUE,"02:18:38",1,"Social","Zero",4,0,"Same",0,"squirrel",0,"",0,1492,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"822","A1XUZFDVKP95VC",TRUE,"02:18:38",2,"Social","Zero",4,0,"Same",0,"squirrel",0,"",0,1041,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"823","A1XUZFDVKP95VC",TRUE,"02:18:38",3,"Social","Zero",4,0,"Same",0,"tomato",1,"",0,802,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"824","A1XUZFDVKP95VC",TRUE,"02:18:38",4,"Social","Zero",4,0,"Same",0,"tomato",2,"",0,556,"eyescenter",-1,0,0,1,0,FALSE,4,FALSE
"825","A1XUZFDVKP95VC",TRUE,"02:18:38",5,"Social","Zero",4,0,"Same",0,"Novel90",2,"Novel90",2,2158,"eyes_down_right",2,1,0,0,0,FALSE,4,TRUE
"826","A1XUZFDVKP95VC",TRUE,"02:18:38",6,"Social","Zero",4,0,"Same",0,"Novel90",1,"Novel90",2,1002,"eyescenter",-1,0,1,0,0,TRUE,4,TRUE
"827","A1XUZFDVKP95VC",TRUE,"02:18:38",7,"Social","Zero",4,1,"Switch",1,"Novel29",0,"Novel105",2,1346,"eyes_left",0,1,0,0,0,FALSE,4,FALSE
"828","A1XUZFDVKP95VC",TRUE,"02:18:38",8,"Social","Zero",4,1,"Switch",1,"Novel105",2,"Novel105",2,3188,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"829","A1XUZFDVKP95VC",TRUE,"02:18:38",9,"Social","Zero",4,2,"Same",0,"Novel6",2,"Novel6",2,1947,"eyes_down_right",2,1,0,0,0,FALSE,4,TRUE
"830","A1XUZFDVKP95VC",TRUE,"02:18:38",10,"Social","Zero",4,2,"Same",0,"Novel6",0,"Novel6",2,669,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"831","A1XUZFDVKP95VC",TRUE,"02:18:38",11,"Social","Zero",4,3,"Switch",0,"Novel33",1,"Novel92",0,1498,"eyes_down_left",1,1,0,0,0,FALSE,4,FALSE
"832","A1XUZFDVKP95VC",TRUE,"02:18:38",12,"Social","Zero",4,3,"Switch",0,"Novel1",0,"Novel92",0,2771,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"833","A1XUZFDVKP95VC",TRUE,"02:18:38",13,"Social","Zero",4,4,"Same",1,"Novel10",3,"Novel10",3,2254,"eyes_right",3,1,0,0,0,FALSE,4,TRUE
"834","A1XUZFDVKP95VC",TRUE,"02:18:38",14,"Social","Zero",4,4,"Same",1,"Novel10",3,"Novel10",3,3558,"eyescenter",-1,0,1,0,0,FALSE,4,TRUE
"835","A1XUZFDVKP95VC",TRUE,"02:18:38",15,"Social","Zero",4,5,"Switch",1,"Novel32",2,"Novel87",0,2398,"eyes_down_right",2,1,0,0,0,FALSE,4,FALSE
"836","A1XUZFDVKP95VC",TRUE,"02:18:38",16,"Social","Zero",4,5,"Switch",1,"Novel44",1,"Novel87",0,2611,"eyescenter",-1,0,1,0,0,FALSE,4,FALSE
"837","A1XUZFDVKP95VC",TRUE,"02:18:38",17,"Social","Zero",4,6,"Same",1,"Novel138",0,"Novel138",0,1734,"eyes_left",0,1,0,0,0,FALSE,4,TRUE
