"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","trial_cat","intervalNum","include","first.trial","numPicN","correct","subids","block","include_good_rt","condition_trial","mean_acc_exp","correct_exposure","rt_exposure"
"Jan 08 2015","16:49:30",8,"Live","No-socialFirst","Three",4,"Firefox",3,"Same",0,"Novel47",2,"Novel47",2,4691,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,78,"first","include","no-social",0.5,FALSE,4691
"Jan 08 2015","16:49:30",13,"Live","No-socialFirst","Three",4,"Firefox",4,"Switch",0,"Novel69",1,"Novel74",3,2299,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,78,"first","include","no-social",0.5,FALSE,2299
"Jan 08 2015","16:49:30",14,"Live","No-socialFirst","Three",4,"Firefox",5,"Same",1,"Novel63",3,"Novel63",3,2197,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,78,"first","include","no-social",0.5,FALSE,2197
"Jan 08 2015","16:49:30",15,"Live","No-socialFirst","Three",4,"Firefox",6,"Switch",1,"Novel139",1,"Novel99",3,1213,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,78,"first","include","no-social",0.5,FALSE,1213
"Jan 08 2015","16:49:30",16,"Live","No-socialFirst","Three",4,"Firefox",7,"Same",0,"Novel11",1,"Novel11",1,1284,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,78,"first","include","no-social",0.5,FALSE,1284
"Jan 08 2015","16:49:30",21,"Live","No-socialFirst","Three",4,"Firefox",8,"Switch",1,"Novel96",0,"Novel89",1,1940,"down-right-4sec",3,"exposure",3,TRUE,FALSE,4,FALSE,78,"second","include","social",0.5,FALSE,1940
"Jan 08 2015","16:49:30",22,"Live","No-socialFirst","Three",4,"Firefox",9,"Same",1,"Novel72",1,"Novel72",1,1326,"up-right-4sec",1,"exposure",3,TRUE,FALSE,4,TRUE,78,"second","include","social",0.5,TRUE,1326
"Jan 08 2015","16:49:30",23,"Live","No-socialFirst","Three",4,"Firefox",10,"Switch",0,"Novel15",3,"Novel45",2,3344,"down-right-4sec",3,"exposure",3,TRUE,FALSE,4,TRUE,78,"second","include","social",0.5,TRUE,3344
"Jan 08 2015","16:49:30",24,"Live","No-socialFirst","Three",4,"Firefox",11,"Same",0,"Novel140",1,"Novel140",1,1960,"down-right-4sec",3,"exposure",3,TRUE,FALSE,4,FALSE,78,"second","include","social",0.5,FALSE,1960
"Jan 08 2015","16:49:30",29,"Live","No-socialFirst","Three",4,"Firefox",12,"Switch",0,"Novel93",2,"Novel49",0,967,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,TRUE,78,"second","include","social",0.5,TRUE,967
"Jan 08 2015","16:49:30",30,"Live","No-socialFirst","Three",4,"Firefox",13,"Same",1,"Novel13",1,"Novel13",1,1606,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,FALSE,78,"second","include","social",0.5,FALSE,1606
"Jan 08 2015","16:49:30",31,"Live","No-socialFirst","Three",4,"Firefox",14,"Switch",1,"Novel86",3,"Novel18",2,879,"down-right-4sec",3,"exposure",3,TRUE,FALSE,4,TRUE,78,"second","include","social",0.5,TRUE,879
"Jan 08 2015","16:49:30",32,"Live","No-socialFirst","Three",4,"Firefox",15,"Same",0,"Novel121",3,"Novel121",3,1239,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,FALSE,78,"second","include","social",0.5,FALSE,1239
"Jan 09 2015","06:19:55",9,"Live","No-socialFirst","Three",4,"Safari",0,"Switch",1,"Novel66",0,"Novel136",2,2825,"straight-ahead",-1,"test",3,TRUE,TRUE,4,FALSE,79,"first","include","no-social",1,FALSE,7553
"Jan 09 2015","06:19:55",10,"Live","No-socialFirst","Three",4,"Safari",1,"Same",0,"Novel92",2,"Novel92",1,4101,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"first","include","no-social",1,FALSE,2531
"Jan 09 2015","06:19:55",11,"Live","No-socialFirst","Three",4,"Safari",2,"Switch",0,"Novel115",0,"Novel112",1,4334,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1968
"Jan 09 2015","06:19:55",12,"Live","No-socialFirst","Three",4,"Safari",3,"Same",0,"Novel24",0,"Novel24",1,1597,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"first","include","no-social",1,FALSE,1960
"Jan 09 2015","06:19:55",17,"Live","No-socialFirst","Three",4,"Safari",4,"Switch",1,"Novel134",1,"Novel47",3,1826,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1761
"Jan 09 2015","06:19:55",18,"Live","No-socialFirst","Three",4,"Safari",5,"Same",1,"Novel10",1,"Novel10",1,1532,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"first","include","no-social",1,FALSE,1212
"Jan 09 2015","06:19:55",19,"Live","No-socialFirst","Three",4,"Safari",6,"Switch",0,"Novel7",2,"Novel9",2,1621,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1533
"Jan 09 2015","06:19:55",20,"Live","No-socialFirst","Three",4,"Safari",7,"Same",1,"Novel45",3,"Novel45",3,739,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"first","include","no-social",1,FALSE,1054
"Jan 09 2015","06:19:55",25,"Live","No-socialFirst","Three",4,"Safari",8,"Switch",1,"Novel108",1,"Novel35",0,3564,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"second","include","social",1,TRUE,2162
"Jan 09 2015","06:19:55",26,"Live","No-socialFirst","Three",4,"Safari",9,"Same",0,"Novel5",1,"Novel125",1,2546,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"second","include","social",1,TRUE,1585
"Jan 09 2015","06:19:55",27,"Live","No-socialFirst","Three",4,"Safari",10,"Switch",0,"Novel81",3,"Novel88",1,1551,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"second","include","social",1,TRUE,975
"Jan 09 2015","06:19:55",28,"Live","No-socialFirst","Three",4,"Safari",11,"Same",0,"Novel74",3,"Novel74",1,935,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,494
"Jan 09 2015","06:19:55",33,"Live","No-socialFirst","Three",4,"Safari",12,"Switch",1,"Novel110",1,"Novel62",3,4548,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"second","include","social",1,TRUE,958
"Jan 09 2015","06:19:55",34,"Live","No-socialFirst","Three",4,"Safari",13,"Same",1,"Novel57",2,"Novel57",2,2518,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,829
"Jan 09 2015","06:19:55",35,"Live","No-socialFirst","Three",4,"Safari",14,"Switch",0,"Novel63",0,"Novel86",1,1313,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,79,"second","include","social",1,TRUE,380
"Jan 09 2015","06:19:55",36,"Live","No-socialFirst","Three",4,"Safari",15,"Same",1,"Novel93",2,"Novel93",2,444,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,751
"Jan 09 2015","06:19:55",5,"Live","No-socialFirst","Three",4,"Safari",0,"Switch",1,"Novel87",0,"Novel136",2,7553,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,7553
"Jan 09 2015","06:19:55",6,"Live","No-socialFirst","Three",4,"Safari",1,"Same",0,"Novel92",1,"Novel92",1,2531,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,2531
"Jan 09 2015","06:19:55",7,"Live","No-socialFirst","Three",4,"Safari",2,"Switch",0,"Novel123",2,"Novel112",1,1968,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1968
"Jan 09 2015","06:19:55",8,"Live","No-socialFirst","Three",4,"Safari",3,"Same",0,"Novel24",1,"Novel24",1,1960,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1960
"Jan 09 2015","06:19:55",13,"Live","No-socialFirst","Three",4,"Safari",4,"Switch",1,"Novel29",2,"Novel47",3,1761,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1761
"Jan 09 2015","06:19:55",14,"Live","No-socialFirst","Three",4,"Safari",5,"Same",1,"Novel10",1,"Novel10",1,1212,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1212
"Jan 09 2015","06:19:55",15,"Live","No-socialFirst","Three",4,"Safari",6,"Switch",0,"Novel8",0,"Novel9",2,1533,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1533
"Jan 09 2015","06:19:55",16,"Live","No-socialFirst","Three",4,"Safari",7,"Same",1,"Novel45",3,"Novel45",3,1054,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,79,"first","include","no-social",1,FALSE,1054
"Jan 09 2015","06:19:55",21,"Live","No-socialFirst","Three",4,"Safari",8,"Switch",1,"Novel30",1,"Novel35",0,2162,"up-right-4sec",1,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,2162
"Jan 09 2015","06:19:55",22,"Live","No-socialFirst","Three",4,"Safari",9,"Same",0,"Novel125",1,"Novel125",1,1585,"up-right-4sec",1,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,1585
"Jan 09 2015","06:19:55",23,"Live","No-socialFirst","Three",4,"Safari",10,"Switch",0,"Novel91",2,"Novel88",1,975,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,975
"Jan 09 2015","06:19:55",24,"Live","No-socialFirst","Three",4,"Safari",11,"Same",0,"Novel74",1,"Novel74",1,494,"up-right-4sec",1,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,494
"Jan 09 2015","06:19:55",29,"Live","No-socialFirst","Three",4,"Safari",12,"Switch",1,"Novel132",0,"Novel62",3,958,"up-left-4sec",0,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,958
"Jan 09 2015","06:19:55",30,"Live","No-socialFirst","Three",4,"Safari",13,"Same",1,"Novel57",2,"Novel57",2,829,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,829
"Jan 09 2015","06:19:55",32,"Live","No-socialFirst","Three",4,"Safari",15,"Same",1,"Novel93",2,"Novel93",2,751,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,TRUE,79,"second","include","social",1,TRUE,751
"Jan 08 2015","18:21:53",9,"Live","SocialFirst","Three",4,"Chrome",0,"Same",0,"Novel61",0,"Novel75",0,5646,"straight-ahead",-1,"test",3,TRUE,TRUE,4,FALSE,80,"first","include","social",1,TRUE,3514
"Jan 08 2015","18:21:53",10,"Live","SocialFirst","Three",4,"Chrome",1,"Switch",0,"Novel34",3,"Novel34",0,5313,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,2244
"Jan 08 2015","18:21:53",11,"Live","SocialFirst","Three",4,"Chrome",2,"Same",1,"Novel55",2,"Novel128",0,3837,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"first","include","social",1,TRUE,1645
"Jan 08 2015","18:21:53",12,"Live","SocialFirst","Three",4,"Chrome",3,"Switch",1,"Novel24",3,"Novel63",0,1893,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"first","include","social",1,TRUE,1266
"Jan 08 2015","18:21:53",17,"Live","SocialFirst","Three",4,"Chrome",4,"Same",0,"Novel60",3,"Novel60",1,2625,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1326
"Jan 08 2015","18:21:53",18,"Live","SocialFirst","Three",4,"Chrome",5,"Switch",1,"Novel85",3,"Novel16",2,3139,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"first","include","social",1,TRUE,1718
"Jan 08 2015","18:21:53",19,"Live","SocialFirst","Three",4,"Chrome",6,"Same",1,"Novel96",0,"Novel96",0,2583,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1288
"Jan 08 2015","18:21:53",20,"Live","SocialFirst","Three",4,"Chrome",7,"Switch",0,"Novel122",3,"Novel122",1,3975,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1217
"Jan 08 2015","18:21:53",25,"Live","SocialFirst","Three",4,"Chrome",8,"Same",0,"Novel138",2,"Novel138",1,3849,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"second","include","no-social",1,FALSE,2406
"Jan 08 2015","18:21:53",26,"Live","SocialFirst","Three",4,"Chrome",9,"Switch",0,"Novel23",0,"Novel41",0,1453,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1621
"Jan 08 2015","18:21:53",27,"Live","SocialFirst","Three",4,"Chrome",10,"Same",1,"Novel116",3,"Novel116",3,2195,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"second","include","no-social",1,FALSE,2608
"Jan 08 2015","18:21:53",28,"Live","SocialFirst","Three",4,"Chrome",11,"Switch",1,"Novel49",2,"Novel74",3,1953,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1155
"Jan 08 2015","18:21:53",33,"Live","SocialFirst","Three",4,"Chrome",12,"Same",0,"Novel28",0,"Novel70",1,2352,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1318
"Jan 08 2015","18:21:53",34,"Live","SocialFirst","Three",4,"Chrome",13,"Switch",1,"Novel82",3,"Novel140",1,1877,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1563
"Jan 08 2015","18:21:53",35,"Live","SocialFirst","Three",4,"Chrome",14,"Same",1,"Novel14",2,"Novel14",2,2410,"straight-ahead",-1,"test",3,TRUE,FALSE,4,TRUE,80,"second","include","no-social",1,FALSE,1185
"Jan 08 2015","18:21:53",36,"Live","SocialFirst","Three",4,"Chrome",15,"Switch",0,"Novel38",3,"Novel103",0,1582,"straight-ahead",-1,"test",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1620
"Jan 08 2015","18:21:53",5,"Live","SocialFirst","Three",4,"Chrome",0,"Same",0,"Novel75",0,"Novel75",0,3514,"up-left-4sec",0,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,3514
"Jan 08 2015","18:21:53",6,"Live","SocialFirst","Three",4,"Chrome",1,"Switch",0,"Novel137",2,"Novel34",0,2244,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,2244
"Jan 08 2015","18:21:53",7,"Live","SocialFirst","Three",4,"Chrome",2,"Same",1,"Novel128",0,"Novel128",0,1645,"up-left-4sec",0,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1645
"Jan 08 2015","18:21:53",8,"Live","SocialFirst","Three",4,"Chrome",3,"Switch",1,"Novel58",2,"Novel63",0,1266,"down-left-4sec",2,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1266
"Jan 08 2015","18:21:53",13,"Live","SocialFirst","Three",4,"Chrome",4,"Same",0,"Novel60",1,"Novel60",1,1326,"up-right-4sec",1,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1326
"Jan 08 2015","18:21:53",14,"Live","SocialFirst","Three",4,"Chrome",5,"Switch",1,"Novel25",3,"Novel16",2,1718,"down-right-4sec",3,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1718
"Jan 08 2015","18:21:53",15,"Live","SocialFirst","Three",4,"Chrome",6,"Same",1,"Novel96",0,"Novel96",0,1288,"up-left-4sec",0,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1288
"Jan 08 2015","18:21:53",16,"Live","SocialFirst","Three",4,"Chrome",7,"Switch",0,"Novel51",0,"Novel122",1,1217,"up-left-4sec",0,"exposure",3,TRUE,FALSE,4,TRUE,80,"first","include","social",1,TRUE,1217
"Jan 08 2015","18:21:53",21,"Live","SocialFirst","Three",4,"Chrome",8,"Same",0,"Novel138",1,"Novel138",1,2406,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,2406
"Jan 08 2015","18:21:53",22,"Live","SocialFirst","Three",4,"Chrome",9,"Switch",0,"Novel71",2,"Novel41",0,1621,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1621
"Jan 08 2015","18:21:53",23,"Live","SocialFirst","Three",4,"Chrome",10,"Same",1,"Novel116",3,"Novel116",3,2608,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,2608
"Jan 08 2015","18:21:53",24,"Live","SocialFirst","Three",4,"Chrome",11,"Switch",1,"Novel15",1,"Novel74",3,1155,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1155
"Jan 08 2015","18:21:53",29,"Live","SocialFirst","Three",4,"Chrome",12,"Same",0,"Novel70",1,"Novel70",1,1318,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1318
"Jan 08 2015","18:21:53",30,"Live","SocialFirst","Three",4,"Chrome",13,"Switch",1,"Novel9",0,"Novel140",1,1563,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1563
"Jan 08 2015","18:21:53",31,"Live","SocialFirst","Three",4,"Chrome",14,"Same",1,"Novel14",2,"Novel14",2,1185,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1185
"Jan 08 2015","18:21:53",32,"Live","SocialFirst","Three",4,"Chrome",15,"Switch",0,"Novel120",1,"Novel103",0,1620,"straight-ahead",-1,"exposure",3,TRUE,FALSE,4,FALSE,80,"second","include","no-social",1,FALSE,1620
"Dec 05 2014","10:44:16",6,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"Novel101",2,"Novel101",0,4165,"straight-ahead",-1,"test",0,TRUE,TRUE,4,TRUE,81,"first","include","social",1,TRUE,4211
"Dec 05 2014","10:44:16",8,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",0,"Novel37",2,"Novel31",0,3429,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"first","include","social",1,TRUE,2595
"Dec 05 2014","10:44:16",10,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",1,"Novel98",0,"Novel98",0,1412,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,3083
"Dec 05 2014","10:44:16",12,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",1,"Novel49",0,"Novel13",2,5631,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"first","include","social",1,TRUE,4912
"Dec 05 2014","10:44:16",14,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",1,"Novel97",2,"Novel97",2,919,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,5741
"Dec 05 2014","10:44:16",16,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",0,"Novel43",1,"Novel85",2,2346,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"first","include","social",1,TRUE,3510
"Dec 05 2014","10:44:16",18,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",0,"Novel11",0,"Novel11",1,1295,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,4174
"Dec 05 2014","10:44:16",20,"Live","SocialFirst","Zero",4,"Chrome",7,"Switch",1,"Novel106",3,"Novel108",0,4517,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"first","include","social",1,TRUE,5535
"Dec 05 2014","10:44:16",22,"Live","SocialFirst","Zero",4,"Chrome",8,"Same",0,"Novel71",0,"Novel71",3,2686,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,81,"second","include","no-social",1,FALSE,8002
"Dec 05 2014","10:44:16",24,"Live","SocialFirst","Zero",4,"Chrome",9,"Switch",0,"Novel59",1,"Novel112",0,3804,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,4991
"Dec 05 2014","10:44:16",26,"Live","SocialFirst","Zero",4,"Chrome",10,"Same",1,"Novel131",1,"Novel131",1,1285,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,81,"second","include","no-social",1,FALSE,3762
"Dec 05 2014","10:44:16",28,"Live","SocialFirst","Zero",4,"Chrome",11,"Switch",1,"Novel92",2,"Novel130",0,1959,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,2696
"Dec 05 2014","10:44:16",32,"Live","SocialFirst","Zero",4,"Chrome",13,"Switch",0,"Novel115",2,"Novel8",3,2037,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,6246
"Dec 05 2014","10:44:16",36,"Live","SocialFirst","Zero",4,"Chrome",15,"Switch",1,"Novel36",0,"Novel9",3,1603,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,674
"Dec 05 2014","10:44:16",5,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"Novel101",0,"Novel101",0,4211,"up-left-4sec",0,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,4211
"Dec 05 2014","10:44:16",7,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",0,"Novel22",2,"Novel31",0,2595,"down-left-4sec",2,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,2595
"Dec 05 2014","10:44:16",9,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",1,"Novel98",0,"Novel98",0,3083,"up-left-4sec",0,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,3083
"Dec 05 2014","10:44:16",11,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",1,"Novel75",0,"Novel13",2,4912,"up-left-4sec",0,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,4912
"Dec 05 2014","10:44:16",13,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",1,"Novel97",2,"Novel97",2,5741,"down-left-4sec",2,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,5741
"Dec 05 2014","10:44:16",15,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",0,"Novel122",1,"Novel85",2,3510,"up-right-4sec",1,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,3510
"Dec 05 2014","10:44:16",17,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",0,"Novel11",1,"Novel11",1,4174,"up-right-4sec",1,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,4174
"Dec 05 2014","10:44:16",19,"Live","SocialFirst","Zero",4,"Chrome",7,"Switch",1,"Novel64",3,"Novel108",0,5535,"down-right-4sec",3,"exposure",0,TRUE,FALSE,4,TRUE,81,"first","include","social",1,TRUE,5535
"Dec 05 2014","10:44:16",21,"Live","SocialFirst","Zero",4,"Chrome",8,"Same",0,"Novel71",3,"Novel71",3,8002,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,8002
"Dec 05 2014","10:44:16",23,"Live","SocialFirst","Zero",4,"Chrome",9,"Switch",0,"Novel10",1,"Novel112",0,4991,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,4991
"Dec 05 2014","10:44:16",25,"Live","SocialFirst","Zero",4,"Chrome",10,"Same",1,"Novel131",1,"Novel131",1,3762,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,3762
"Dec 05 2014","10:44:16",27,"Live","SocialFirst","Zero",4,"Chrome",11,"Switch",1,"Novel105",1,"Novel130",0,2696,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,2696
"Dec 05 2014","10:44:16",29,"Live","SocialFirst","Zero",4,"Chrome",12,"Same",1,"Novel100",0,"Novel100",0,3660,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,3660
"Dec 05 2014","10:44:16",31,"Live","SocialFirst","Zero",4,"Chrome",13,"Switch",0,"Novel24",2,"Novel8",3,6246,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,6246
"Dec 05 2014","10:44:16",33,"Live","SocialFirst","Zero",4,"Chrome",14,"Same",0,"Novel29",1,"Novel29",1,3248,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,3248
"Dec 05 2014","10:44:16",35,"Live","SocialFirst","Zero",4,"Chrome",15,"Switch",1,"Novel15",0,"Novel9",3,674,"straight-ahead",-1,"exposure",0,TRUE,FALSE,4,FALSE,81,"second","include","no-social",1,FALSE,674
"Dec 05 2014","18:25:33",6,"Live","SocialFirst","Zero",4,"Chrome",0,"Same",0,"Novel69",0,"Novel69",3,3277,"straight-ahead",-1,"test",0,TRUE,TRUE,4,TRUE,82,"first","include","social",1,TRUE,2455
"Dec 05 2014","18:25:33",8,"Live","SocialFirst","Zero",4,"Chrome",1,"Switch",0,"Novel121",3,"Novel56",0,5640,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,82,"first","include","social",1,TRUE,2572
"Dec 05 2014","18:25:33",10,"Live","SocialFirst","Zero",4,"Chrome",2,"Same",1,"Novel33",3,"Novel33",3,2594,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,82,"first","include","social",1,TRUE,3078
"Dec 05 2014","18:25:33",12,"Live","SocialFirst","Zero",4,"Chrome",3,"Switch",0,"Novel95",2,"Novel138",0,5583,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,82,"first","include","social",1,TRUE,2737
"Dec 05 2014","18:25:33",14,"Live","SocialFirst","Zero",4,"Chrome",4,"Same",0,"Novel114",1,"Novel114",2,1559,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,82,"first","include","social",1,TRUE,3000
"Dec 05 2014","18:25:33",16,"Live","SocialFirst","Zero",4,"Chrome",5,"Switch",1,"Novel45",1,"Novel55",3,2209,"straight-ahead",-1,"test",0,TRUE,FALSE,4,FALSE,82,"first","include","social",1,TRUE,2553
"Dec 05 2014","18:25:33",18,"Live","SocialFirst","Zero",4,"Chrome",6,"Same",1,"Novel77",2,"Novel77",2,2145,"straight-ahead",-1,"test",0,TRUE,FALSE,4,TRUE,82,"first","include","social",1,TRUE,2600
