"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","itemNum","trialType","samePos","chosen","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","intervalNum","include","first.trial","numPicN","correct","block","subids"
"Jan 28 2015","05:24:56",25,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",11,"Same",0,"Novel41",2,"Novel41","exposure","Novel41",2,1233,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:24:56",26,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",11,"Same",0,"Novel123",0,"NA","test","Novel41",2,1865,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","31"
"Jan 28 2015","05:24:56",27,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",12,"Switch",0,"Novel65",1,"Novel65","exposure","Novel110",2,1799,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:24:56",28,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",12,"Switch",0,"Novel72",2,"NA","test","Novel110",2,1481,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","31"
"Jan 28 2015","05:24:56",29,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",13,"Same",0,"Novel96",2,"Novel96","exposure","Novel96",2,1109,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:24:56",30,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",13,"Same",0,"Novel96",1,"NA","test","Novel96",2,786,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:24:56",31,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",14,"Switch",1,"Novel43",1,"Novel43","exposure","Novel36",0,2649,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:24:56",32,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",14,"Switch",1,"Novel117",2,"NA","test","Novel36",0,446,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","31"
"Jan 28 2015","05:24:56",33,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",15,"Same",1,"Novel13",2,"Novel13","exposure","Novel13",2,3350,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:24:56",34,"Live","25%_reliable","Zero",4,"Firefox","Thanks!          ",15,"Same",1,"Novel13",0,"NA","test","Novel13",2,737,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","31"
"Jan 28 2015","05:33:06",1,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",0,"Same",0,"squirrel",0,"squirrel","example","",0,1139,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",2,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",0,"Same",0,"tomato",1,"tomato","example","",0,2370,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",3,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",0,"Same",0,"Novel87",0,"Novel87","exposure","Novel87",0,2930,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",4,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",0,"Same",0,"Novel87",1,"NA","test","Novel87",0,1954,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",5,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",1,"Switch",1,"Novel93",1,"Novel93","exposure","Novel2",2,3578,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",6,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",1,"Switch",1,"Novel19",0,"NA","test","Novel2",2,1353,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","32"
"Jan 28 2015","05:33:06",7,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",2,"Switch",1,"Novel53",1,"Novel53","exposure","Novel12",2,4102,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",8,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",2,"Switch",1,"Novel51",1,"NA","test","Novel12",2,866,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","32"
"Jan 28 2015","05:33:06",9,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",3,"Same",0,"Novel72",1,"Novel72","exposure","Novel72",1,3765,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",10,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",3,"Same",0,"Novel30",1,"NA","test","Novel72",1,2194,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","32"
"Jan 28 2015","05:33:06",11,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",4,"Same",1,"Novel61",1,"Novel61","exposure","Novel61",1,2621,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",12,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",4,"Same",1,"Novel61",1,"NA","test","Novel61",1,603,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",13,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",5,"Switch",0,"Novel74",1,"Novel74","exposure","Novel107",2,1647,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",14,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",5,"Switch",0,"Novel69",1,"NA","test","Novel107",2,850,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","32"
"Jan 28 2015","05:33:06",15,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",6,"Switch",0,"Novel15",0,"Novel15","exposure","Novel139",3,3019,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",16,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",6,"Switch",0,"Novel118",1,"NA","test","Novel139",3,277,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","32"
"Jan 28 2015","05:33:06",17,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",7,"Same",1,"Novel77",1,"Novel77","exposure","Novel77",1,2812,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",18,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",7,"Same",1,"Novel77",1,"NA","test","Novel77",1,780,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","32"
"Jan 28 2015","05:33:06",19,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",8,"Switch",1,"Novel57",2,"Novel57","exposure","Novel34",1,3644,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",20,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",8,"Switch",1,"Novel34",2,"NA","test","Novel34",1,957,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",21,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",9,"Same",0,"Novel94",1,"Novel94","exposure","Novel94",1,3808,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",22,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",9,"Same",0,"Novel94",2,"NA","test","Novel94",1,1757,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",23,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",10,"Switch",1,"Novel114",1,"Novel114","exposure","Novel31",3,2633,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",24,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",10,"Switch",1,"Novel31",1,"NA","test","Novel31",3,845,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",25,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",11,"Same",1,"Novel7",1,"Novel7","exposure","Novel7",1,3918,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",26,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",11,"Same",1,"Novel7",2,"NA","test","Novel7",1,784,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",27,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",12,"Switch",0,"Novel116",3,"Novel116","exposure","Novel39",2,2573,"down-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",28,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",12,"Switch",0,"Novel44",0,"NA","test","Novel39",2,306,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","32"
"Jan 28 2015","05:33:06",29,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",13,"Same",0,"Novel52",0,"Novel52","exposure","Novel52",0,3090,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",30,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",13,"Same",0,"Novel52",1,"NA","test","Novel52",0,635,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",31,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",14,"Switch",1,"Novel120",0,"Novel120","exposure","Novel28",3,1718,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",32,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",14,"Switch",1,"Novel28",1,"NA","test","Novel28",3,696,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",33,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",15,"Same",0,"Novel41",2,"Novel41","exposure","Novel41",2,1352,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","32"
"Jan 28 2015","05:33:06",34,"Live","50%_reliable","Zero",4,"Mozilla","          Everything worked fine.",15,"Same",0,"Novel86",2,"NA","test","Novel41",2,804,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","32"
"Jan 28 2015","05:37:12",1,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",0,"Switch",1,"squirrel",0,"squirrel","example","",0,2978,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",2,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",0,"Switch",1,"tomato",1,"tomato","example","",0,2232,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",3,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",0,"Switch",1,"Novel93",0,"Novel93","exposure","Novel42",3,11328,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",4,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",0,"Switch",1,"Novel88",1,"NA","test","Novel42",3,7065,"straight-ahead",-1,0,TRUE,TRUE,4,FALSE,"familiarization","33"
"Jan 28 2015","05:37:12",5,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",1,"Same",1,"Novel21",0,"Novel21","exposure","Novel21",0,15059,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",6,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",1,"Same",1,"Novel21",0,"NA","test","Novel21",0,4374,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",7,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",2,"Switch",0,"Novel87",0,"Novel87","exposure","Novel118",3,6943,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",8,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",2,"Switch",0,"Novel35",1,"NA","test","Novel118",3,2229,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","33"
"Jan 28 2015","05:37:12",9,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",3,"Switch",1,"Novel44",0,"Novel44","exposure","Novel23",3,5868,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",10,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",3,"Switch",1,"Novel119",0,"NA","test","Novel23",3,2873,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","33"
"Jan 28 2015","05:37:12",11,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",4,"Switch",0,"Novel107",0,"Novel107","exposure","Novel103",3,5455,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",12,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",4,"Switch",0,"Novel103",0,"NA","test","Novel103",3,1643,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",13,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",5,"Same",1,"Novel20",0,"Novel20","exposure","Novel20",0,6609,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",14,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",5,"Same",1,"Novel20",0,"NA","test","Novel20",0,1581,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",15,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",6,"Same",0,"Novel97",0,"Novel97","exposure","Novel97",0,4671,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",16,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",6,"Same",0,"Novel97",1,"NA","test","Novel97",0,1194,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",17,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",7,"Same",0,"Novel117",1,"Novel117","exposure","Novel117",1,2327,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",18,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",7,"Same",0,"Novel117",0,"NA","test","Novel117",1,1632,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","33"
"Jan 28 2015","05:37:12",19,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",8,"Switch",0,"Novel41",0,"Novel41","exposure","Novel15",3,5915,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",20,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",8,"Switch",0,"Novel47",1,"NA","test","Novel15",3,2446,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","33"
"Jan 28 2015","05:37:12",21,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",9,"Same",0,"Novel131",0,"Novel131","exposure","Novel131",0,6783,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",22,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",9,"Same",0,"Novel56",1,"NA","test","Novel131",0,4993,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","33"
"Jan 28 2015","05:37:12",23,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",10,"Switch",1,"Novel71",2,"Novel71","exposure","Novel7",1,6999,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",24,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",10,"Switch",1,"Novel7",2,"NA","test","Novel7",1,1653,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",25,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",11,"Same",0,"Novel13",2,"Novel13","exposure","Novel13",2,6529,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",26,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",11,"Same",0,"Novel13",1,"NA","test","Novel13",2,820,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",27,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",12,"Switch",1,"Novel31",2,"Novel31","exposure","Novel121",1,4082,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",28,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",12,"Switch",1,"Novel121",2,"NA","test","Novel121",1,592,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",29,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",13,"Same",1,"Novel65",1,"Novel65","exposure","Novel65",1,5770,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",30,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",13,"Same",1,"Novel65",2,"NA","test","Novel65",1,1365,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",31,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",14,"Switch",0,"Novel83",0,"Novel83","exposure","Novel27",2,5486,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",32,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",14,"Switch",0,"Novel27",2,"NA","test","Novel27",2,4280,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",33,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",15,"Same",1,"Novel26",0,"Novel26","exposure","Novel26",0,7377,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:37:12",34,"Live","50%_reliable","Zero",4,"Chrome","          Nothing broken. Good luck and thank you!",15,"Same",1,"Novel26",2,"NA","test","Novel26",0,5328,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","33"
"Jan 28 2015","05:41:09",1,"Live","50%_reliable","Zero",4,"Chrome","          ",0,"Same",0,"squirrel",0,"squirrel","example","",0,11660,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",2,"Live","50%_reliable","Zero",4,"Chrome","          ",0,"Same",0,"tomato",1,"tomato","example","",0,848,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",3,"Live","50%_reliable","Zero",4,"Chrome","          ",0,"Same",0,"Novel50",1,"Novel50","exposure","Novel50",1,4320,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",4,"Live","50%_reliable","Zero",4,"Chrome","          ",0,"Same",0,"Novel50",0,"NA","test","Novel50",1,1064,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",5,"Live","50%_reliable","Zero",4,"Chrome","          ",1,"Switch",1,"Novel86",1,"Novel86","exposure","Novel6",2,1224,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",6,"Live","50%_reliable","Zero",4,"Chrome","          ",1,"Switch",1,"Novel127",0,"NA","test","Novel6",2,1738,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","34"
"Jan 28 2015","05:41:09",7,"Live","50%_reliable","Zero",4,"Chrome","          ",2,"Same",0,"Novel51",0,"Novel51","exposure","Novel51",0,1845,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",8,"Live","50%_reliable","Zero",4,"Chrome","          ",2,"Same",0,"Novel51",1,"NA","test","Novel51",0,356,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",9,"Live","50%_reliable","Zero",4,"Chrome","          ",3,"Switch",1,"Novel28",0,"Novel28","exposure","Novel11",3,1247,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",10,"Live","50%_reliable","Zero",4,"Chrome","          ",3,"Switch",1,"Novel133",1,"NA","test","Novel11",3,364,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","34"
"Jan 28 2015","05:41:09",11,"Live","50%_reliable","Zero",4,"Chrome","          ",4,"Switch",1,"Novel44",0,"Novel44","exposure","Novel1",3,809,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",12,"Live","50%_reliable","Zero",4,"Chrome","          ",4,"Switch",1,"Novel108",1,"NA","test","Novel1",3,1773,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","34"
"Jan 28 2015","05:41:09",13,"Live","50%_reliable","Zero",4,"Chrome","          ",5,"Same",1,"Novel100",1,"Novel100","exposure","Novel100",1,1654,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",14,"Live","50%_reliable","Zero",4,"Chrome","          ",5,"Same",1,"Novel100",1,"NA","test","Novel100",1,603,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",15,"Live","50%_reliable","Zero",4,"Chrome","          ",6,"Same",0,"Novel99",0,"Novel99","exposure","Novel99",0,1338,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",16,"Live","50%_reliable","Zero",4,"Chrome","          ",6,"Same",0,"Novel99",1,"NA","test","Novel99",0,559,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",17,"Live","50%_reliable","Zero",4,"Chrome","          ",7,"Switch",0,"Novel22",1,"Novel22","exposure","Novel10",2,1113,"down-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","34"
"Jan 28 2015","05:41:09",18,"Live","50%_reliable","Zero",4,"Chrome","          ",7,"Switch",0,"Novel56",0,"NA","test","Novel10",2,1335,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","34"
"Jan 28 2015","05:41:09",19,"Live","50%_reliable","Zero",4,"Chrome","          ",8,"Same",1,"Novel46",2,"Novel46","exposure","Novel46",2,3134,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",20,"Live","50%_reliable","Zero",4,"Chrome","          ",8,"Same",1,"Novel46",0,"NA","test","Novel46",2,627,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",21,"Live","50%_reliable","Zero",4,"Chrome","          ",9,"Switch",0,"Novel47",0,"Novel47","exposure","Novel30",2,585,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",22,"Live","50%_reliable","Zero",4,"Chrome","          ",9,"Switch",0,"Novel110",0,"NA","test","Novel30",2,511,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","34"
"Jan 28 2015","05:41:09",23,"Live","50%_reliable","Zero",4,"Chrome","          ",10,"Same",0,"Novel42",3,"Novel42","exposure","Novel42",3,1112,"down-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",24,"Live","50%_reliable","Zero",4,"Chrome","          ",10,"Same",0,"Novel42",2,"NA","test","Novel42",3,221,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",25,"Live","50%_reliable","Zero",4,"Chrome","          ",11,"Switch",0,"Novel88",0,"Novel88","exposure","Novel43",2,787,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",26,"Live","50%_reliable","Zero",4,"Chrome","          ",11,"Switch",0,"Novel32",2,"NA","test","Novel43",2,860,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","34"
"Jan 28 2015","05:41:09",27,"Live","50%_reliable","Zero",4,"Chrome","          ",12,"Same",0,"Novel84",1,"Novel84","exposure","Novel84",1,797,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",28,"Live","50%_reliable","Zero",4,"Chrome","          ",12,"Same",0,"Novel84",0,"NA","test","Novel84",1,673,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",29,"Live","50%_reliable","Zero",4,"Chrome","          ",13,"Switch",1,"Novel116",2,"Novel116","exposure","Novel40",3,1134,"down-left-4sec",2,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",30,"Live","50%_reliable","Zero",4,"Chrome","          ",13,"Switch",1,"Novel112",2,"NA","test","Novel40",3,423,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","34"
"Jan 28 2015","05:41:09",31,"Live","50%_reliable","Zero",4,"Chrome","          ",14,"Same",1,"Novel128",3,"Novel128","exposure","Novel128",3,1080,"down-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",32,"Live","50%_reliable","Zero",4,"Chrome","          ",14,"Same",1,"Novel128",1,"NA","test","Novel128",3,478,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",33,"Live","50%_reliable","Zero",4,"Chrome","          ",15,"Switch",1,"Novel65",1,"Novel65","exposure","Novel140",2,440,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"test","34"
"Jan 28 2015","05:41:09",34,"Live","50%_reliable","Zero",4,"Chrome","          ",15,"Switch",1,"Novel2",2,"NA","test","Novel140",2,1402,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","34"
"Jan 28 2015","05:47:26",1,"Live","75%_reliable","Zero",4,"Mozilla","          \Thanks",0,"Switch",0,"squirrel",0,"squirrel","example","",0,1670,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","35"
