"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","itemNum","trialType","samePos","chosen","correct","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","rel_subj","intervalNum","include","first.trial","numPicN","block","subids"
"Feb 14 2015","13:56:59",16,"Live","100%_reliable","Zero",4,"Chrome","                ",6,"Same",0,"Novel12","TRUE",1,"NA","test","Novel12",0,216,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"familiarization","43"
"Feb 14 2015","13:56:59",17,"Live","100%_reliable","Zero",4,"Chrome","                ",7,"Same",0,"NA","NA",0,"Novel28","exposure","Novel28",0,1232,"down-left-4sec",0,"0.82",0,TRUE,FALSE,4,"familiarization","43"
"Feb 14 2015","13:56:59",18,"Live","100%_reliable","Zero",4,"Chrome","                ",7,"Same",0,"Novel28","TRUE",1,"NA","test","Novel28",0,212,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"familiarization","43"
"Feb 14 2015","13:56:59",19,"Live","100%_reliable","Zero",4,"Chrome","                ",8,"Switch",1,"Novel21","TRUE",2,"Novel21","exposure","Novel18",1,3512,"down-left-4sec",0,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",20,"Live","100%_reliable","Zero",4,"Chrome","                ",8,"Switch",1,"Novel18","TRUE",0,"NA","test","Novel18",1,2516,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",21,"Live","100%_reliable","Zero",4,"Chrome","                ",9,"Same",1,"Novel125","TRUE",2,"Novel125","exposure","Novel125",2,2673,"down-right-4sec",2,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",22,"Live","100%_reliable","Zero",4,"Chrome","                ",9,"Same",1,"Novel125","TRUE",0,"NA","test","Novel125",2,862,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",23,"Live","100%_reliable","Zero",4,"Chrome","                ",10,"Switch",1,"Novel102","TRUE",1,"Novel102","exposure","Novel44",0,686,"up-right-4sec",3,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",24,"Live","100%_reliable","Zero",4,"Chrome","                ",10,"Switch",1,"Novel44","TRUE",1,"NA","test","Novel44",0,4509,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",25,"Live","100%_reliable","Zero",4,"Chrome","                ",11,"Same",0,"Novel20","TRUE",2,"Novel20","exposure","Novel20",2,1901,"down-left-4sec",0,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",26,"Live","100%_reliable","Zero",4,"Chrome","                ",11,"Same",0,"Novel20","TRUE",2,"NA","test","Novel20",2,503,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",27,"Live","100%_reliable","Zero",4,"Chrome","                ",12,"Switch",1,"Novel14","TRUE",0,"Novel14","exposure","Novel56",1,555,"up-left-4sec",1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",28,"Live","100%_reliable","Zero",4,"Chrome","                ",12,"Switch",1,"Novel56","TRUE",0,"NA","test","Novel56",1,2407,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",29,"Live","100%_reliable","Zero",4,"Chrome","                ",13,"Same",1,"Novel33","TRUE",1,"Novel33","exposure","Novel33",1,833,"up-right-4sec",3,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",30,"Live","100%_reliable","Zero",4,"Chrome","                ",13,"Same",1,"Novel33","TRUE",0,"NA","test","Novel33",1,313,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",31,"Live","100%_reliable","Zero",4,"Chrome","                ",14,"Switch",0,"Novel29","TRUE",2,"Novel29","exposure","Novel117",0,423,"down-left-4sec",0,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",32,"Live","100%_reliable","Zero",4,"Chrome","                ",14,"Switch",0,"Novel117","TRUE",2,"NA","test","Novel117",0,690,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",33,"Live","100%_reliable","Zero",4,"Chrome","                ",15,"Same",0,"Novel39","TRUE",2,"Novel39","exposure","Novel39",2,973,"down-left-4sec",0,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:56:59",34,"Live","100%_reliable","Zero",4,"Chrome","                ",15,"Same",0,"Novel39","TRUE",0,"NA","test","Novel39",2,341,"straight-ahead",-1,"0.82",0,TRUE,FALSE,4,"test","43"
"Feb 14 2015","13:57:15",1,"Live","100%_reliable","Zero",4,"Chrome","                ",0,"Same",1,"squirrel","TRUE",0,"squirrel","example","",0,1978,"up-left-4sec",0,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",2,"Live","100%_reliable","Zero",4,"Chrome","                ",0,"Same",1,"tomato","TRUE",1,"tomato","example","",0,1301,"up-right-4sec",1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",3,"Live","100%_reliable","Zero",4,"Chrome","                ",0,"Same",1,"NA","NA",0,"Novel122","exposure","Novel122",0,20627,"down-left-4sec",0,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",4,"Live","100%_reliable","Zero",4,"Chrome","                ",0,"Same",1,"Novel122","TRUE",1,"NA","test","Novel122",0,2236,"straight-ahead",-1,"0.62",0,TRUE,TRUE,4,"familiarization","44"
"Feb 14 2015","13:57:15",5,"Live","100%_reliable","Zero",4,"Chrome","                ",1,"Same",0,"NA","NA",1,"Novel74","exposure","Novel74",1,2055,"down-right-4sec",1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",6,"Live","100%_reliable","Zero",4,"Chrome","                ",1,"Same",0,"Novel74","TRUE",0,"NA","test","Novel74",1,1767,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",7,"Live","100%_reliable","Zero",4,"Chrome","                ",2,"Same",0,"NA","NA",0,"Novel83","exposure","Novel83",0,8820,"down-left-4sec",0,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",8,"Live","100%_reliable","Zero",4,"Chrome","                ",2,"Same",0,"Novel83","TRUE",1,"NA","test","Novel83",0,2850,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",9,"Live","100%_reliable","Zero",4,"Chrome","                ",3,"Same",0,"NA","NA",1,"Novel10","exposure","Novel10",1,2786,"down-right-4sec",1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",10,"Live","100%_reliable","Zero",4,"Chrome","                ",3,"Same",0,"Novel10","TRUE",0,"NA","test","Novel10",1,1327,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",11,"Live","100%_reliable","Zero",4,"Chrome","                ",4,"Same",1,"NA","NA",0,"Novel57","exposure","Novel57",0,2118,"down-left-4sec",0,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",12,"Live","100%_reliable","Zero",4,"Chrome","                ",4,"Same",1,"Novel57","TRUE",1,"NA","test","Novel57",0,1506,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",13,"Live","100%_reliable","Zero",4,"Chrome","                ",5,"Same",0,"NA","NA",1,"Novel14","exposure","Novel14",1,4072,"down-right-4sec",1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",14,"Live","100%_reliable","Zero",4,"Chrome","                ",5,"Same",0,"Novel14","TRUE",0,"NA","test","Novel14",1,3726,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",15,"Live","100%_reliable","Zero",4,"Chrome","                ",6,"Same",1,"NA","NA",1,"Novel32","exposure","Novel32",1,2446,"down-right-4sec",1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",16,"Live","100%_reliable","Zero",4,"Chrome","                ",6,"Same",1,"Novel32","TRUE",0,"NA","test","Novel32",1,1823,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",17,"Live","100%_reliable","Zero",4,"Chrome","                ",7,"Same",0,"NA","NA",1,"Novel84","exposure","Novel84",1,3190,"down-right-4sec",1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",18,"Live","100%_reliable","Zero",4,"Chrome","                ",7,"Same",0,"Novel84","TRUE",0,"NA","test","Novel84",1,3881,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"familiarization","44"
"Feb 14 2015","13:57:15",19,"Live","100%_reliable","Zero",4,"Chrome","                ",8,"Switch",1,"Novel45","TRUE",0,"Novel45","exposure","Novel27",1,11471,"up-left-4sec",1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",20,"Live","100%_reliable","Zero",4,"Chrome","                ",8,"Switch",1,"Novel13","FALSE",1,"NA","test","Novel27",1,3981,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",21,"Live","100%_reliable","Zero",4,"Chrome","                ",9,"Same",0,"Novel62","TRUE",1,"Novel62","exposure","Novel62",1,5546,"up-right-4sec",3,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",22,"Live","100%_reliable","Zero",4,"Chrome","                ",9,"Same",0,"Novel62","TRUE",0,"NA","test","Novel62",1,1458,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",23,"Live","100%_reliable","Zero",4,"Chrome","                ",10,"Switch",0,"Novel119","TRUE",1,"Novel119","exposure","Novel3",0,3336,"up-right-4sec",3,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",24,"Live","100%_reliable","Zero",4,"Chrome","                ",10,"Switch",0,"Novel3","TRUE",2,"NA","test","Novel3",0,4305,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",25,"Live","100%_reliable","Zero",4,"Chrome","                ",11,"Same",0,"Novel131","TRUE",2,"Novel131","exposure","Novel131",2,2675,"down-right-4sec",2,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",26,"Live","100%_reliable","Zero",4,"Chrome","                ",11,"Same",0,"Novel131","TRUE",2,"NA","test","Novel131",2,2165,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",27,"Live","100%_reliable","Zero",4,"Chrome","                ",12,"Switch",1,"Novel140","TRUE",1,"Novel140","exposure","Novel91",0,2196,"up-right-4sec",3,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",28,"Live","100%_reliable","Zero",4,"Chrome","                ",12,"Switch",1,"Novel48","FALSE",2,"NA","test","Novel91",0,10253,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",29,"Live","100%_reliable","Zero",4,"Chrome","                ",13,"Same",1,"Novel63","TRUE",0,"Novel63","exposure","Novel63",0,4068,"up-left-4sec",1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",30,"Live","100%_reliable","Zero",4,"Chrome","                ",13,"Same",1,"Novel63","TRUE",1,"NA","test","Novel63",0,1953,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",31,"Live","100%_reliable","Zero",4,"Chrome","                ",14,"Switch",1,"Novel22","TRUE",1,"Novel22","exposure","Novel89",0,2478,"up-right-4sec",3,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",32,"Live","100%_reliable","Zero",4,"Chrome","                ",14,"Switch",1,"Novel87","FALSE",0,"NA","test","Novel89",0,13253,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",33,"Live","100%_reliable","Zero",4,"Chrome","                ",15,"Same",1,"Novel135","TRUE",1,"Novel135","exposure","Novel135",1,6006,"up-right-4sec",3,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","13:57:15",34,"Live","100%_reliable","Zero",4,"Chrome","                ",15,"Same",1,"Novel135","TRUE",0,"NA","test","Novel135",1,1227,"straight-ahead",-1,"0.62",0,TRUE,FALSE,4,"test","44"
"Feb 14 2015","14:08:17",1,"Live","75%_reliable","Zero",4,"Chrome","                ",0,"Same",0,"squirrel","TRUE",0,"squirrel","example","",0,8559,"up-left-4sec",0,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",2,"Live","75%_reliable","Zero",4,"Chrome","                ",0,"Same",0,"tomato","TRUE",1,"tomato","example","",0,1034,"up-right-4sec",1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",3,"Live","75%_reliable","Zero",4,"Chrome","                ",0,"Same",0,"NA","NA",0,"Novel39","exposure","Novel39",0,6263,"down-left-4sec",0,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",4,"Live","75%_reliable","Zero",4,"Chrome","                ",0,"Same",0,"Novel39","TRUE",1,"NA","test","Novel39",0,7937,"straight-ahead",-1,"0.65",0,TRUE,TRUE,4,"familiarization","45"
"Feb 14 2015","14:08:17",5,"Live","75%_reliable","Zero",4,"Chrome","                ",1,"Same",1,"NA","NA",1,"Novel23","exposure","Novel23",1,5398,"down-right-4sec",1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",6,"Live","75%_reliable","Zero",4,"Chrome","                ",1,"Same",1,"Novel23","TRUE",0,"NA","test","Novel23",1,864,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",7,"Live","75%_reliable","Zero",4,"Chrome","                ",2,"Same",0,"NA","NA",0,"Novel50","exposure","Novel50",0,4155,"down-left-4sec",0,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",8,"Live","75%_reliable","Zero",4,"Chrome","                ",2,"Same",0,"Novel50","TRUE",1,"NA","test","Novel50",0,525,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",9,"Live","75%_reliable","Zero",4,"Chrome","                ",3,"Switch",1,"NA","NA",0,"Novel99","exposure","Novel82",1,3759,"down-left-4sec",0,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",10,"Live","75%_reliable","Zero",4,"Chrome","                ",3,"Switch",1,"Novel82","TRUE",0,"NA","test","Novel82",1,3489,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",11,"Live","75%_reliable","Zero",4,"Chrome","                ",4,"Switch",0,"NA","NA",0,"Novel26","exposure","Novel111",1,4605,"down-left-4sec",0,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",12,"Live","75%_reliable","Zero",4,"Chrome","                ",4,"Switch",0,"Novel104","FALSE",1,"NA","test","Novel111",1,880,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",13,"Live","75%_reliable","Zero",4,"Chrome","                ",5,"Same",0,"NA","NA",1,"Novel116","exposure","Novel116",1,2632,"down-right-4sec",1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",14,"Live","75%_reliable","Zero",4,"Chrome","                ",5,"Same",0,"Novel116","TRUE",0,"NA","test","Novel116",1,467,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",15,"Live","75%_reliable","Zero",4,"Chrome","                ",6,"Same",1,"NA","NA",1,"Novel97","exposure","Novel97",1,4438,"down-right-4sec",1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",16,"Live","75%_reliable","Zero",4,"Chrome","                ",6,"Same",1,"Novel97","TRUE",0,"NA","test","Novel97",1,1014,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",17,"Live","75%_reliable","Zero",4,"Chrome","                ",7,"Same",0,"NA","NA",0,"Novel3","exposure","Novel3",0,1629,"down-left-4sec",0,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",18,"Live","75%_reliable","Zero",4,"Chrome","                ",7,"Same",0,"Novel3","TRUE",1,"NA","test","Novel3",0,666,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"familiarization","45"
"Feb 14 2015","14:08:17",19,"Live","75%_reliable","Zero",4,"Chrome","                ",8,"Same",1,"Novel105","TRUE",0,"Novel105","exposure","Novel105",0,7102,"up-left-4sec",1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",20,"Live","75%_reliable","Zero",4,"Chrome","                ",8,"Same",1,"Novel105","TRUE",1,"NA","test","Novel105",0,3166,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",21,"Live","75%_reliable","Zero",4,"Chrome","                ",9,"Switch",0,"Novel103","TRUE",0,"Novel103","exposure","Novel109",1,3495,"up-left-4sec",1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",22,"Live","75%_reliable","Zero",4,"Chrome","                ",9,"Switch",0,"Novel76","FALSE",2,"NA","test","Novel109",1,3142,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",23,"Live","75%_reliable","Zero",4,"Chrome","                ",10,"Same",1,"Novel9","TRUE",2,"Novel9","exposure","Novel9",2,3835,"down-right-4sec",2,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",24,"Live","75%_reliable","Zero",4,"Chrome","                ",10,"Same",1,"Novel9","TRUE",0,"NA","test","Novel9",2,785,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",25,"Live","75%_reliable","Zero",4,"Chrome","                ",11,"Switch",0,"Novel4","TRUE",2,"Novel4","exposure","Novel22",1,2859,"down-right-4sec",2,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",26,"Live","75%_reliable","Zero",4,"Chrome","                ",11,"Switch",0,"Novel17","FALSE",0,"NA","test","Novel22",1,5188,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",27,"Live","75%_reliable","Zero",4,"Chrome","                ",12,"Same",0,"Novel81","TRUE",2,"Novel81","exposure","Novel81",2,3414,"down-left-4sec",0,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",28,"Live","75%_reliable","Zero",4,"Chrome","                ",12,"Same",0,"Novel81","TRUE",2,"NA","test","Novel81",2,376,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",29,"Live","75%_reliable","Zero",4,"Chrome","                ",13,"Switch",1,"Novel74","TRUE",2,"Novel74","exposure","Novel33",0,5939,"down-right-4sec",2,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",30,"Live","75%_reliable","Zero",4,"Chrome","                ",13,"Switch",1,"Novel124","FALSE",2,"NA","test","Novel33",0,1781,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",31,"Live","75%_reliable","Zero",4,"Chrome","                ",14,"Same",1,"Novel52","TRUE",0,"Novel52","exposure","Novel52",0,2112,"up-left-4sec",1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",32,"Live","75%_reliable","Zero",4,"Chrome","                ",14,"Same",1,"Novel52","TRUE",1,"NA","test","Novel52",0,421,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",33,"Live","75%_reliable","Zero",4,"Chrome","                ",15,"Switch",1,"Novel96","TRUE",1,"Novel96","exposure","Novel10",0,1100,"up-right-4sec",3,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:08:17",34,"Live","75%_reliable","Zero",4,"Chrome","                ",15,"Switch",1,"Novel40","FALSE",2,"NA","test","Novel10",0,4386,"straight-ahead",-1,"0.65",0,TRUE,FALSE,4,"test","45"
"Feb 14 2015","14:18:41",1,"Live","25%_reliable","Zero",4,"Chrome","                NA",0,"Same",0,"squirrel","TRUE",0,"squirrel","example","",0,1277,"up-left-4sec",0,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",2,"Live","25%_reliable","Zero",4,"Chrome","                NA",0,"Same",0,"tomato","TRUE",1,"tomato","example","",0,558,"up-right-4sec",1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",3,"Live","25%_reliable","Zero",4,"Chrome","                NA",0,"Same",0,"NA","NA",1,"Novel137","exposure","Novel137",1,6799,"down-right-4sec",1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",4,"Live","25%_reliable","Zero",4,"Chrome","                NA",0,"Same",0,"Novel137","TRUE",0,"NA","test","Novel137",1,1494,"straight-ahead",-1,"0.02",0,TRUE,TRUE,4,"familiarization","46"
"Feb 14 2015","14:18:41",5,"Live","25%_reliable","Zero",4,"Chrome","                NA",1,"Switch",0,"NA","NA",1,"Novel84","exposure","Novel102",0,2886,"down-right-4sec",1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",6,"Live","25%_reliable","Zero",4,"Chrome","                NA",1,"Switch",0,"Novel102","TRUE",1,"NA","test","Novel102",0,1605,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",7,"Live","25%_reliable","Zero",4,"Chrome","                NA",2,"Switch",1,"NA","NA",0,"Novel15","exposure","Novel50",1,847,"down-left-4sec",0,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",8,"Live","25%_reliable","Zero",4,"Chrome","                NA",2,"Switch",1,"Novel50","TRUE",0,"NA","test","Novel50",1,1828,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",9,"Live","25%_reliable","Zero",4,"Chrome","                NA",3,"Switch",1,"NA","NA",1,"Novel92","exposure","Novel140",0,955,"down-right-4sec",1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",10,"Live","25%_reliable","Zero",4,"Chrome","                NA",3,"Switch",1,"Novel140","TRUE",1,"NA","test","Novel140",0,1026,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",11,"Live","25%_reliable","Zero",4,"Chrome","                NA",4,"Switch",0,"NA","NA",1,"Novel125","exposure","Novel63",0,1550,"down-right-4sec",1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",12,"Live","25%_reliable","Zero",4,"Chrome","                NA",4,"Switch",0,"Novel63","TRUE",1,"NA","test","Novel63",0,706,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",13,"Live","25%_reliable","Zero",4,"Chrome","                NA",5,"Switch",0,"NA","NA",1,"Novel53","exposure","Novel97",0,412,"down-right-4sec",1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",14,"Live","25%_reliable","Zero",4,"Chrome","                NA",5,"Switch",0,"Novel97","TRUE",1,"NA","test","Novel97",0,383,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",15,"Live","25%_reliable","Zero",4,"Chrome","                NA",6,"Same",0,"NA","NA",0,"Novel79","exposure","Novel79",0,2030,"down-left-4sec",0,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",16,"Live","25%_reliable","Zero",4,"Chrome","                NA",6,"Same",0,"Novel79","TRUE",1,"NA","test","Novel79",0,840,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",17,"Live","25%_reliable","Zero",4,"Chrome","                NA",7,"Switch",1,"NA","NA",0,"Novel132","exposure","Novel65",1,453,"down-left-4sec",0,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",18,"Live","25%_reliable","Zero",4,"Chrome","                NA",7,"Switch",1,"Novel65","TRUE",0,"NA","test","Novel65",1,532,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"familiarization","46"
"Feb 14 2015","14:18:41",19,"Live","25%_reliable","Zero",4,"Chrome","                NA",8,"Switch",0,"Novel24","TRUE",1,"Novel24","exposure","Novel32",0,5426,"up-right-4sec",3,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",20,"Live","25%_reliable","Zero",4,"Chrome","                NA",8,"Switch",0,"Novel32","TRUE",2,"NA","test","Novel32",0,2243,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",21,"Live","25%_reliable","Zero",4,"Chrome","                NA",9,"Same",1,"Novel85","FALSE",2,"Novel124","exposure","Novel85",2,2549,"up-right-4sec",3,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",22,"Live","25%_reliable","Zero",4,"Chrome","                NA",9,"Same",1,"Novel85","TRUE",1,"NA","test","Novel85",2,403,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",23,"Live","25%_reliable","Zero",4,"Chrome","                NA",10,"Switch",1,"Novel28","FALSE",0,"Novel123","exposure","Novel3",1,1928,"down-left-4sec",0,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",24,"Live","25%_reliable","Zero",4,"Chrome","                NA",10,"Switch",1,"Novel76","FALSE",2,"NA","test","Novel3",1,424,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",25,"Live","25%_reliable","Zero",4,"Chrome","                NA",11,"Same",1,"Novel128","FALSE",2,"Novel4","exposure","Novel128",2,618,"up-left-4sec",1,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",26,"Live","25%_reliable","Zero",4,"Chrome","                NA",11,"Same",1,"Novel128","TRUE",1,"NA","test","Novel128",2,272,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",27,"Live","25%_reliable","Zero",4,"Chrome","                NA",12,"Switch",1,"Novel122","TRUE",1,"Novel122","exposure","Novel57",0,269,"up-right-4sec",3,"0.02",0,TRUE,FALSE,4,"test","46"
"Feb 14 2015","14:18:41",28,"Live","25%_reliable","Zero",4,"Chrome","                NA",12,"Switch",1,"Novel57","TRUE",1,"NA","test","Novel57",0,193,"straight-ahead",-1,"0.02",0,TRUE,FALSE,4,"test","46"
