"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","gaze_target","trial_category","kept","keptIdx","rt","face","faceIdx","intervalNum","include","first.trial","numPicN","correct","block","subids"
"Jan 27 2015","11:35:01",6,"Live","100%_reliable","Zero",4,"Firefox",1,"Same",1,"Novel45",0,"NA","test","Novel45",1,1576,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","11"
"Jan 27 2015","11:35:01",7,"Live","100%_reliable","Zero",4,"Firefox",2,"Same",1,"NA",0,"Novel66","exposure","Novel66",0,134,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",8,"Live","100%_reliable","Zero",4,"Firefox",2,"Same",1,"Novel66",1,"NA","test","Novel66",0,1488,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","11"
"Jan 27 2015","11:35:01",9,"Live","100%_reliable","Zero",4,"Firefox",3,"Same",0,"NA",0,"Novel133","exposure","Novel133",0,6248,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",10,"Live","100%_reliable","Zero",4,"Firefox",3,"Same",0,"Novel133",1,"NA","test","Novel133",0,3197,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","11"
"Jan 27 2015","11:35:01",11,"Live","100%_reliable","Zero",4,"Firefox",4,"Same",1,"NA",1,"Novel38","exposure","Novel38",1,4785,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",12,"Live","100%_reliable","Zero",4,"Firefox",4,"Same",1,"Novel31",1,"NA","test","Novel38",1,1852,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",13,"Live","100%_reliable","Zero",4,"Firefox",5,"Same",0,"NA",0,"Novel74","exposure","Novel74",0,6303,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",14,"Live","100%_reliable","Zero",4,"Firefox",5,"Same",0,"Novel74",1,"NA","test","Novel74",0,343,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","11"
"Jan 27 2015","11:35:01",15,"Live","100%_reliable","Zero",4,"Firefox",6,"Same",0,"NA",0,"Novel51","exposure","Novel51",0,36364,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",16,"Live","100%_reliable","Zero",4,"Firefox",6,"Same",0,"Novel97",0,"NA","test","Novel51",0,2562,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",17,"Live","100%_reliable","Zero",4,"Firefox",7,"Same",0,"NA",1,"Novel65","exposure","Novel65",1,1347,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",18,"Live","100%_reliable","Zero",4,"Firefox",7,"Same",0,"Novel96",1,"NA","test","Novel65",1,808,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","11"
"Jan 27 2015","11:35:01",19,"Live","100%_reliable","Zero",4,"Firefox",8,"Switch",1,"Novel6",1,"Novel6","exposure","Novel54",0,1195,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","11"
"Jan 27 2015","11:35:01",20,"Live","100%_reliable","Zero",4,"Firefox",8,"Switch",1,"Novel42",0,"NA","test","Novel54",0,517,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",21,"Live","100%_reliable","Zero",4,"Firefox",9,"Same",1,"Novel95",2,"Novel77","exposure","Novel95",2,187,"up-left-4sec",1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",22,"Live","100%_reliable","Zero",4,"Firefox",9,"Same",1,"Novel120",1,"NA","test","Novel95",2,301,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",23,"Live","100%_reliable","Zero",4,"Firefox",10,"Switch",1,"Novel105",1,"Novel105","exposure","Novel14",0,814,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","11"
"Jan 27 2015","11:35:01",24,"Live","100%_reliable","Zero",4,"Firefox",10,"Switch",1,"Novel29",2,"NA","test","Novel14",0,104,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",25,"Live","100%_reliable","Zero",4,"Firefox",11,"Same",0,"Novel25",0,"Novel116","exposure","Novel25",0,3008,"up-right-4sec",3,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",26,"Live","100%_reliable","Zero",4,"Firefox",11,"Same",0,"Novel40",1,"NA","test","Novel25",0,1024,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",27,"Live","100%_reliable","Zero",4,"Firefox",12,"Switch",1,"Novel110",2,"Novel23","exposure","Novel17",1,2539,"up-left-4sec",1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",28,"Live","100%_reliable","Zero",4,"Firefox",12,"Switch",1,"Novel59",1,"NA","test","Novel17",1,182,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",29,"Live","100%_reliable","Zero",4,"Firefox",13,"Same",0,"Novel127",1,"Novel125","exposure","Novel127",1,463,"down-right-4sec",2,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",30,"Live","100%_reliable","Zero",4,"Firefox",13,"Same",0,"Novel127",0,"NA","test","Novel127",1,2189,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","11"
"Jan 27 2015","11:35:01",31,"Live","100%_reliable","Zero",4,"Firefox",14,"Switch",0,"Novel140",1,"Novel68","exposure","Novel37",0,81,"down-right-4sec",2,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",32,"Live","100%_reliable","Zero",4,"Firefox",14,"Switch",0,"Novel3",1,"NA","test","Novel37",0,1787,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",33,"Live","100%_reliable","Zero",4,"Firefox",15,"Same",0,"Novel39",2,"Novel93","exposure","Novel39",2,330,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:01",34,"Live","100%_reliable","Zero",4,"Firefox",15,"Same",0,"Novel48",1,"NA","test","Novel39",2,4251,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","11"
"Jan 27 2015","11:35:23",1,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"squirrel","example","",0,2885,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",2,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",1,"tomato",1,"tomato","example","",0,2230,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",3,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",1,"NA",1,"Novel135","exposure","Novel135",1,22411,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",4,"Live","100%_reliable","Zero",4,"Chrome",0,"Same",1,"Novel135",0,"NA","test","Novel135",1,1996,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",5,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"NA",1,"Novel96","exposure","Novel96",1,6799,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",6,"Live","100%_reliable","Zero",4,"Chrome",1,"Same",0,"Novel96",0,"NA","test","Novel96",1,2388,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",7,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",0,"NA",0,"Novel55","exposure","Novel55",0,4277,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",8,"Live","100%_reliable","Zero",4,"Chrome",2,"Same",0,"Novel55",1,"NA","test","Novel55",0,580,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",9,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"NA",1,"Novel3","exposure","Novel3",1,1693,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",10,"Live","100%_reliable","Zero",4,"Chrome",3,"Same",0,"Novel3",0,"NA","test","Novel3",1,1081,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",11,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"NA",1,"Novel51","exposure","Novel51",1,2071,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",12,"Live","100%_reliable","Zero",4,"Chrome",4,"Same",1,"Novel51",0,"NA","test","Novel51",1,1060,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",13,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"NA",0,"Novel43","exposure","Novel43",0,4902,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",14,"Live","100%_reliable","Zero",4,"Chrome",5,"Same",1,"Novel43",1,"NA","test","Novel43",0,2611,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",15,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"NA",0,"Novel40","exposure","Novel40",0,3680,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",16,"Live","100%_reliable","Zero",4,"Chrome",6,"Same",0,"Novel40",1,"NA","test","Novel40",0,1076,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",17,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",0,"NA",1,"Novel90","exposure","Novel90",1,3341,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","12"
"Jan 27 2015","11:35:23",18,"Live","100%_reliable","Zero",4,"Chrome",7,"Same",0,"Novel90",0,"NA","test","Novel90",1,2138,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","12"
"Jan 27 2015","11:35:23",19,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel53",0,"Novel53","exposure","Novel82",1,7285,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",20,"Live","100%_reliable","Zero",4,"Chrome",8,"Switch",1,"Novel126",1,"NA","test","Novel82",1,7648,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","12"
"Jan 27 2015","11:35:23",21,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel1",2,"Novel1","exposure","Novel1",2,4491,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",22,"Live","100%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel1",0,"NA","test","Novel1",2,1355,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",23,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",1,"Novel60",0,"Novel60","exposure","Novel25",1,3663,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",24,"Live","100%_reliable","Zero",4,"Chrome",10,"Switch",1,"Novel77",2,"NA","test","Novel25",1,4649,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","12"
"Jan 27 2015","11:35:23",25,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel134",0,"Novel134","exposure","Novel134",0,2330,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",26,"Live","100%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel134",1,"NA","test","Novel134",0,1489,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",27,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",1,"Novel18",2,"Novel18","exposure","Novel37",1,2832,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",28,"Live","100%_reliable","Zero",4,"Chrome",12,"Switch",1,"Novel61",2,"NA","test","Novel37",1,1869,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","12"
"Jan 27 2015","11:35:23",29,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel8",2,"Novel8","exposure","Novel8",2,1060,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",30,"Live","100%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel8",0,"NA","test","Novel8",2,1033,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",31,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",0,"Novel99",2,"Novel99","exposure","Novel80",0,2052,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",32,"Live","100%_reliable","Zero",4,"Chrome",14,"Switch",0,"Novel84",0,"NA","test","Novel80",0,2977,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","12"
"Jan 27 2015","11:35:23",33,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",0,"Novel36",0,"Novel36","exposure","Novel36",0,1394,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:35:23",34,"Live","100%_reliable","Zero",4,"Chrome",15,"Same",0,"Novel36",2,"NA","test","Novel36",0,556,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","12"
"Jan 27 2015","11:36:01",1,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",1,"squirrel",0,"squirrel","example","",0,1064,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",2,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",1,"tomato",1,"tomato","example","",0,354,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",3,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",1,"NA",0,"Novel29","exposure","Novel19",1,2541,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",4,"Live","0%_reliable","Zero",4,"Chrome",0,"Switch",1,"Novel19",0,"NA","test","Novel19",1,484,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",5,"Live","0%_reliable","Zero",4,"Chrome",1,"Switch",1,"NA",1,"Novel103","exposure","Novel95",0,653,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",6,"Live","0%_reliable","Zero",4,"Chrome",1,"Switch",1,"Novel34",0,"NA","test","Novel95",0,755,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",7,"Live","0%_reliable","Zero",4,"Chrome",2,"Switch",1,"NA",0,"Novel38","exposure","Novel109",1,1395,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",8,"Live","0%_reliable","Zero",4,"Chrome",2,"Switch",1,"Novel109",0,"NA","test","Novel109",1,619,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",9,"Live","0%_reliable","Zero",4,"Chrome",3,"Switch",0,"NA",0,"Novel47","exposure","Novel59",1,654,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",10,"Live","0%_reliable","Zero",4,"Chrome",3,"Switch",0,"Novel59",0,"NA","test","Novel59",1,410,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",11,"Live","0%_reliable","Zero",4,"Chrome",4,"Switch",1,"NA",0,"Novel87","exposure","Novel7",1,1447,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",12,"Live","0%_reliable","Zero",4,"Chrome",4,"Switch",1,"Novel7",0,"NA","test","Novel7",1,285,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",13,"Live","0%_reliable","Zero",4,"Chrome",5,"Switch",1,"NA",1,"Novel6","exposure","Novel12",0,1783,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",14,"Live","0%_reliable","Zero",4,"Chrome",5,"Switch",1,"Novel12",1,"NA","test","Novel12",0,352,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",15,"Live","0%_reliable","Zero",4,"Chrome",6,"Switch",1,"NA",1,"Novel3","exposure","Novel128",0,1026,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",16,"Live","0%_reliable","Zero",4,"Chrome",6,"Switch",1,"Novel128",1,"NA","test","Novel128",0,557,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",17,"Live","0%_reliable","Zero",4,"Chrome",7,"Switch",0,"NA",1,"Novel93","exposure","Novel45",0,896,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","13"
"Jan 27 2015","11:36:01",18,"Live","0%_reliable","Zero",4,"Chrome",7,"Switch",0,"Novel45",1,"NA","test","Novel45",0,344,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","13"
"Jan 27 2015","11:36:01",19,"Live","0%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel92",2,"Novel92","exposure","Novel76",0,1993,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",20,"Live","0%_reliable","Zero",4,"Chrome",8,"Switch",0,"Novel76",2,"NA","test","Novel76",0,3267,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",21,"Live","0%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel54",2,"Novel54","exposure","Novel54",2,772,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",22,"Live","0%_reliable","Zero",4,"Chrome",9,"Same",1,"Novel54",0,"NA","test","Novel54",2,412,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",23,"Live","0%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel33",0,"Novel33","exposure","Novel107",1,1760,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",24,"Live","0%_reliable","Zero",4,"Chrome",10,"Switch",0,"Novel107",2,"NA","test","Novel107",1,248,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",25,"Live","0%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel132",2,"Novel132","exposure","Novel132",2,4614,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",26,"Live","0%_reliable","Zero",4,"Chrome",11,"Same",1,"Novel132",1,"NA","test","Novel132",2,399,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",27,"Live","0%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel90",2,"Novel90","exposure","Novel88",1,3114,"down-left-4sec",0,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",28,"Live","0%_reliable","Zero",4,"Chrome",12,"Switch",0,"Novel8",0,"NA","test","Novel88",1,1493,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","13"
"Jan 27 2015","11:36:01",29,"Live","0%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel25",1,"Novel25","exposure","Novel25",1,2072,"up-right-4sec",3,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",30,"Live","0%_reliable","Zero",4,"Chrome",13,"Same",0,"Novel25",2,"NA","test","Novel25",1,869,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",31,"Live","0%_reliable","Zero",4,"Chrome",14,"Switch",0,"Novel124",0,"Novel124","exposure","Novel86",1,1551,"up-left-4sec",1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",32,"Live","0%_reliable","Zero",4,"Chrome",14,"Switch",0,"Novel86",2,"NA","test","Novel86",1,299,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",33,"Live","0%_reliable","Zero",4,"Chrome",15,"Same",0,"Novel81",2,"Novel81","exposure","Novel81",2,1026,"down-right-4sec",2,0,TRUE,FALSE,4,TRUE,"test","13"
"Jan 27 2015","11:36:01",34,"Live","0%_reliable","Zero",4,"Chrome",15,"Same",0,"Novel2",0,"NA","test","Novel81",2,684,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","13"
"Jan 27 2015","11:40:32",1,"Live","0%_reliable","Zero",4,"Firefox",0,"Switch",0,"squirrel",0,"squirrel","example","",0,1556,"up-left-4sec",0,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",2,"Live","0%_reliable","Zero",4,"Firefox",0,"Switch",0,"tomato",1,"tomato","example","",0,1064,"up-right-4sec",1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",3,"Live","0%_reliable","Zero",4,"Firefox",0,"Switch",0,"NA",1,"Novel10","exposure","Novel39",0,8025,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",4,"Live","0%_reliable","Zero",4,"Firefox",0,"Switch",0,"Novel39",1,"NA","test","Novel39",0,1871,"straight-ahead",-1,0,TRUE,TRUE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",5,"Live","0%_reliable","Zero",4,"Firefox",1,"Switch",1,"NA",0,"Novel100","exposure","Novel67",1,2242,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",6,"Live","0%_reliable","Zero",4,"Firefox",1,"Switch",1,"Novel67",0,"NA","test","Novel67",1,707,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",7,"Live","0%_reliable","Zero",4,"Firefox",2,"Switch",1,"NA",1,"Novel37","exposure","Novel92",0,3446,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",8,"Live","0%_reliable","Zero",4,"Firefox",2,"Switch",1,"Novel92",1,"NA","test","Novel92",0,787,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",9,"Live","0%_reliable","Zero",4,"Firefox",3,"Switch",1,"NA",0,"Novel42","exposure","Novel7",1,2505,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",10,"Live","0%_reliable","Zero",4,"Firefox",3,"Switch",1,"Novel7",0,"NA","test","Novel7",1,1053,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",11,"Live","0%_reliable","Zero",4,"Firefox",4,"Switch",0,"NA",0,"Novel32","exposure","Novel120",1,2342,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",12,"Live","0%_reliable","Zero",4,"Firefox",4,"Switch",0,"Novel120",0,"NA","test","Novel120",1,933,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",13,"Live","0%_reliable","Zero",4,"Firefox",5,"Switch",0,"NA",0,"Novel3","exposure","Novel25",1,3787,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",14,"Live","0%_reliable","Zero",4,"Firefox",5,"Switch",0,"Novel25",0,"NA","test","Novel25",1,1417,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",15,"Live","0%_reliable","Zero",4,"Firefox",6,"Switch",1,"NA",1,"Novel81","exposure","Novel84",0,4906,"down-right-4sec",1,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",16,"Live","0%_reliable","Zero",4,"Firefox",6,"Switch",1,"Novel84",1,"NA","test","Novel84",0,675,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",17,"Live","0%_reliable","Zero",4,"Firefox",7,"Switch",0,"NA",0,"Novel40","exposure","Novel60",1,985,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"familiarization","14"
"Jan 27 2015","11:40:32",18,"Live","0%_reliable","Zero",4,"Firefox",7,"Switch",0,"Novel60",0,"NA","test","Novel60",1,626,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"familiarization","14"
"Jan 27 2015","11:40:32",19,"Live","0%_reliable","Zero",4,"Firefox",8,"Same",1,"Novel89",0,"Novel101","exposure","Novel89",0,6176,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"test","14"
"Jan 27 2015","11:40:32",20,"Live","0%_reliable","Zero",4,"Firefox",8,"Same",1,"Novel89",1,"NA","test","Novel89",0,2111,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","14"
"Jan 27 2015","11:40:32",21,"Live","0%_reliable","Zero",4,"Firefox",9,"Switch",1,"Novel27",2,"Novel76","exposure","Novel136",1,2779,"up-left-4sec",1,0,TRUE,FALSE,4,FALSE,"test","14"
"Jan 27 2015","11:40:32",22,"Live","0%_reliable","Zero",4,"Firefox",9,"Switch",1,"Novel122",1,"NA","test","Novel136",1,4724,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","14"
"Jan 27 2015","11:40:32",23,"Live","0%_reliable","Zero",4,"Firefox",10,"Same",1,"Novel87",2,"Novel68","exposure","Novel87",2,3972,"up-right-4sec",3,0,TRUE,FALSE,4,FALSE,"test","14"
"Jan 27 2015","11:40:32",24,"Live","0%_reliable","Zero",4,"Firefox",10,"Same",1,"Novel87",1,"NA","test","Novel87",2,1329,"straight-ahead",-1,0,TRUE,FALSE,4,TRUE,"test","14"
"Jan 27 2015","11:40:32",25,"Live","0%_reliable","Zero",4,"Firefox",11,"Switch",0,"Novel132",0,"Novel93","exposure","Novel118",1,3729,"down-left-4sec",0,0,TRUE,FALSE,4,FALSE,"test","14"
"Jan 27 2015","11:40:32",26,"Live","0%_reliable","Zero",4,"Firefox",11,"Switch",0,"Novel116",1,"NA","test","Novel118",1,1121,"straight-ahead",-1,0,TRUE,FALSE,4,FALSE,"test","14"
